SA1_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80104104008,17,19,28,40,47,12,0,0,0,160,14,0,3,5,6,6,8,0,0,49,0,0,0,0,5,0,0,0,0,0,30,16,35,44,55,19,6,0,0,210,3,17,42,46,72,20,0,0,0,197,19,9,19,25,20,10,0,0,0,103,0,3,3,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,8,20,32,69,77,91,30,0,0,0,317,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,0,0,0,10,20,36,73,73,91,30,0,0,0,328,28,0,12,9,9,14,16,0,0,88,0,0,3,0,3,0,0,0,0,10,50,36,86,79,109,41,17,0,0,428
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,5,9,14,37,18,5,0,0,0,88,0,0,7,3,3,3,9,3,0,35,0,0,0,0,0,0,0,0,0,4,4,9,18,40,26,11,13,3,0,121,0,4,24,42,27,14,0,0,0,111,3,5,7,14,4,6,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,27,69,28,14,0,0,0,157,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,6,6,14,29,71,31,14,0,0,0,163,14,4,3,3,10,3,18,3,0,66,0,0,0,0,0,0,0,0,0,4,25,19,34,73,41,18,21,3,0,233
80104104014,13,5,32,18,21,11,5,0,0,109,9,0,5,4,8,5,8,5,0,43,0,0,0,0,0,0,0,0,0,0,19,12,36,26,26,14,14,5,0,154,0,9,39,23,42,24,3,6,0,128,8,14,25,12,6,5,0,0,0,74,0,0,0,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,8,14,23,64,39,48,24,7,6,0,222,0,0,3,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,12,14,21,64,43,50,25,8,6,0,236,11,7,6,10,8,7,18,5,0,69,0,0,0,0,0,0,0,0,0,8,24,28,75,47,60,32,31,7,0,312
80104104015,9,12,24,23,37,9,4,0,0,123,6,0,5,5,4,16,8,12,0,43,0,0,0,0,0,0,0,0,0,0,13,16,28,28,39,23,15,10,0,170,0,13,41,39,44,20,0,0,0,153,11,14,13,5,16,5,3,0,0,76,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,23,52,46,59,24,7,0,0,235,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,4,15,27,58,46,60,24,7,0,0,237,12,4,10,8,6,17,13,11,0,73,0,0,0,0,0,3,0,5,0,10,23,27,68,56,68,44,24,15,0,322
80104104017,5,10,30,32,13,5,0,0,0,91,0,3,13,0,5,9,3,3,0,42,0,0,0,0,0,0,0,0,0,0,11,17,44,32,16,10,3,3,0,136,0,10,40,46,27,8,0,0,0,129,5,15,29,14,0,3,0,0,0,69,0,0,6,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,23,75,60,28,9,0,0,0,200,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,10,10,27,75,64,30,13,0,0,0,212,11,8,20,8,4,9,7,10,0,70,0,0,0,0,6,0,0,0,0,5,17,33,91,70,40,22,7,12,0,296
80104104018,0,6,14,6,4,0,0,0,0,26,0,6,7,4,3,3,6,5,0,30,0,0,0,3,0,0,0,0,0,7,5,6,21,16,9,3,6,5,0,64,0,3,14,10,3,0,0,0,0,27,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,17,15,6,0,0,0,0,42,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,0,8,0,4,0,0,0,0,0,8,0,5,18,13,5,0,0,0,0,54,7,8,4,5,6,3,10,4,0,49,0,0,0,3,0,0,0,0,0,9,6,20,32,26,17,9,10,4,0,112
80104104019,3,6,4,15,17,8,0,0,0,55,0,0,0,5,0,6,8,5,0,26,0,0,0,0,0,0,0,0,0,4,5,6,8,16,17,13,4,11,0,81,0,0,13,20,20,19,0,0,0,77,8,3,0,0,7,6,0,0,0,34,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,9,13,23,27,26,5,0,0,115,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,13,9,13,23,31,24,5,0,0,121,7,3,6,3,5,4,13,15,3,64,0,0,0,0,0,0,0,5,0,5,19,17,22,29,39,30,14,14,3,187
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,5,5,5,0,0,0,0,0,10,0,0,4,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,5,10,6,0,3,0,0,0,22,0,0,7,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,24,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,13,0,3,0,0,0,0,24,0,0,7,3,0,0,0,0,0,13,0,0,3,6,0,0,0,0,0,5,0,0,21,8,4,3,0,0,0,44
80104104022,0,15,43,16,4,5,0,0,0,83,0,0,3,0,0,6,0,5,0,19,0,0,3,0,0,0,0,0,0,3,0,15,53,18,12,10,4,5,0,112,0,15,52,32,10,4,0,0,0,121,0,4,31,7,0,3,0,0,0,47,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,21,88,47,12,8,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,90,47,12,8,0,0,0,175,0,0,10,4,0,4,5,5,0,34,0,0,3,3,0,0,0,0,0,12,0,23,106,50,21,10,4,5,0,220
80104104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104024,6,8,22,17,17,9,0,0,0,83,0,0,3,0,3,6,7,0,0,25,0,0,0,0,0,0,0,0,0,0,6,5,27,16,24,16,6,0,0,112,0,10,28,26,33,15,0,0,0,112,7,13,21,13,5,4,0,0,0,57,6,0,0,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,9,23,51,39,40,21,3,0,0,176,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,11,8,25,55,42,40,20,3,0,0,190,4,4,7,0,3,6,11,10,0,43,0,0,0,0,0,0,0,0,0,0,16,24,56,47,43,32,10,10,0,236
80104104025,5,8,29,29,15,10,0,0,0,93,9,6,8,8,4,5,0,5,0,41,0,0,0,0,0,0,0,0,0,0,12,10,36,41,19,12,3,5,0,138,0,7,37,56,34,5,4,0,0,134,4,20,30,14,5,3,0,0,0,76,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4,29,67,71,40,9,4,0,0,218,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,11,27,69,76,40,15,4,0,0,232,10,5,17,15,7,5,3,5,0,64,0,0,5,4,0,0,0,0,0,12,23,33,85,88,38,22,10,5,0,309
80104104026,9,38,97,37,17,8,3,0,0,211,6,0,24,6,3,3,0,0,3,48,0,0,9,5,3,0,0,0,0,13,14,35,129,44,23,16,3,0,3,270,3,23,125,60,37,23,0,0,0,276,5,34,53,20,6,4,0,0,0,123,0,0,7,0,0,0,5,0,0,13,0,0,9,0,0,0,0,0,0,9,12,55,199,78,43,31,4,0,0,420,0,0,4,4,3,0,0,0,0,13,9,3,5,5,0,0,0,0,0,22,9,8,17,8,3,0,0,0,0,33,15,63,212,89,45,32,4,0,0,459,6,10,30,13,4,3,4,3,3,78,0,0,20,9,3,0,0,0,0,31,23,71,257,108,53,36,9,3,3,562
80104104027,0,20,89,29,6,9,0,0,0,156,3,6,8,12,0,8,3,6,4,44,0,0,0,0,0,0,0,0,0,10,3,24,95,43,6,13,3,6,4,207,0,21,111,54,16,10,0,0,0,211,0,13,56,17,3,4,0,0,0,97,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,38,161,73,17,13,0,0,0,315,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,10,6,37,171,78,17,14,0,0,0,326,5,10,13,13,0,14,13,9,7,78,0,0,3,5,5,4,0,0,0,20,12,50,187,90,24,27,11,13,7,425
80104104028,11,30,43,6,11,6,0,0,0,101,0,3,9,0,0,5,5,0,0,24,0,4,4,0,0,0,0,0,0,3,6,35,54,8,10,7,5,0,0,132,7,32,67,14,16,10,0,0,0,148,8,18,23,0,0,0,0,0,0,56,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,48,94,20,20,12,0,0,0,212,0,0,3,0,0,5,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,4,3,0,0,5,0,0,0,7,14,53,98,20,20,11,0,0,0,218,0,5,10,3,3,5,9,0,0,30,0,3,3,0,0,0,0,0,0,12,15,62,111,29,25,15,6,0,0,261
80104104029,8,25,73,17,9,0,0,0,0,134,0,5,16,0,0,4,9,3,0,32,0,0,3,8,0,0,0,0,0,9,8,24,86,24,8,8,15,3,0,177,7,28,89,28,19,7,0,0,0,178,3,6,39,11,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,10,37,134,41,19,14,0,0,0,251,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,6,6,0,0,0,0,0,0,10,13,38,135,43,19,9,0,0,0,259,0,6,19,6,0,3,14,4,0,56,0,0,0,9,3,0,0,0,0,19,14,44,160,55,22,16,15,4,0,331
80104104030,5,51,155,38,21,7,3,0,0,275,5,9,27,6,5,5,6,5,5,66,0,10,12,5,0,0,0,0,0,31,4,68,194,51,21,16,3,5,5,365,0,44,216,53,28,17,0,0,0,361,7,35,85,23,3,8,0,0,0,165,0,0,13,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,8,11,78,319,83,36,26,3,0,0,557,0,3,11,0,0,0,0,0,0,15,0,0,8,3,0,0,0,0,0,15,0,3,18,6,0,0,0,0,0,31,11,80,335,95,33,26,3,0,0,581,0,18,38,14,6,8,10,3,5,99,0,10,27,8,0,0,3,0,0,50,16,108,393,117,41,34,13,3,5,734
80104104031,0,10,30,24,12,8,0,0,0,78,0,0,0,4,0,12,13,4,4,39,0,0,4,0,0,0,0,0,0,0,4,6,35,33,9,17,13,4,4,117,0,7,50,32,19,12,0,0,0,120,0,10,5,10,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,41,19,19,4,0,0,144,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,0,0,7,0,0,4,3,0,3,0,0,0,8,0,13,57,40,19,22,4,0,0,154,6,0,0,4,0,15,21,11,5,62,0,0,3,0,0,0,0,0,0,11,5,16,60,51,24,35,25,11,5,225
80104104032,0,11,51,13,7,6,0,0,0,85,0,0,4,3,0,4,5,0,0,17,0,0,0,0,0,0,0,0,0,0,5,13,56,12,3,9,5,0,0,101,0,13,56,25,10,9,0,0,0,110,0,7,35,0,0,3,0,0,0,47,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,97,21,11,10,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,20,103,21,11,10,0,0,0,168,0,0,4,3,0,5,6,0,0,20,0,0,0,0,0,0,0,0,0,4,5,22,109,31,10,14,6,0,0,196
80104104301,9,8,0,11,24,12,5,0,0,75,4,0,0,0,0,8,18,9,3,48,0,0,0,0,0,0,0,0,0,3,9,8,0,15,25,25,29,9,3,129,0,7,10,18,30,10,0,0,0,82,10,7,0,3,13,12,5,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,13,10,12,20,47,29,12,4,0,147,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,9,15,10,12,20,47,25,11,4,0,156,12,0,0,3,4,13,34,23,6,92,0,0,0,0,0,0,6,0,0,5,31,10,16,28,55,41,47,26,6,251
80104104302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104401,8,20,29,49,41,12,7,0,0,166,10,0,7,3,0,3,15,0,0,44,0,0,4,0,0,0,0,0,0,4,18,24,43,56,41,23,15,0,0,215,0,12,50,72,73,26,0,0,0,237,11,21,17,22,11,3,0,0,0,88,0,0,3,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,15,28,65,100,88,29,7,0,0,340,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,19,38,73,105,88,27,7,0,0,351,12,3,9,3,0,12,23,4,0,80,0,0,5,0,0,0,0,0,0,7,29,40,85,107,93,41,27,4,0,432
80104104402,9,12,31,54,32,16,5,0,0,156,15,0,0,7,4,5,11,12,0,51,0,0,0,4,3,0,0,0,0,5,21,12,36,63,43,23,11,12,0,212,0,13,40,83,64,22,0,0,0,227,5,10,24,28,7,8,5,0,0,88,0,0,4,0,0,0,0,0,0,11,0,0,3,0,8,0,0,0,0,10,5,26,70,113,84,30,3,0,0,333,0,0,0,0,3,0,0,0,0,8,5,0,0,0,0,0,0,0,0,7,5,0,0,6,3,0,0,0,0,16,14,26,70,116,85,32,3,0,0,353,16,3,0,3,6,11,17,22,0,88,4,0,8,3,7,0,0,0,0,21,31,31,80,125,98,51,23,19,0,459
80104104404,10,10,33,60,44,11,0,0,0,174,8,4,4,8,4,0,9,3,0,36,0,0,0,0,0,0,0,0,0,6,19,15,41,65,53,13,9,3,0,211,3,12,51,75,79,19,4,0,0,232,21,9,19,32,16,5,0,0,0,105,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,7,20,27,71,112,101,24,4,0,0,354,0,4,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,4,5,0,0,0,0,0,0,8,26,28,71,112,101,28,4,0,0,364,13,5,5,12,10,4,14,10,0,71,0,4,0,3,0,0,0,0,0,13,42,35,78,122,107,34,14,10,0,449
80104104405,3,11,11,53,26,11,0,0,0,117,7,0,5,8,7,7,4,0,0,34,0,0,0,0,3,0,0,0,0,9,13,12,17,60,32,15,5,0,0,156,3,7,25,64,47,9,3,0,0,163,10,9,11,28,8,0,0,0,0,66,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,15,33,98,61,9,3,0,0,236,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,13,19,33,98,62,15,3,0,0,242,16,0,5,7,7,13,13,0,0,64,0,0,0,6,3,0,0,0,0,12,26,23,42,111,75,21,19,0,0,317
80104104409,10,11,15,32,35,6,0,0,0,102,3,0,0,3,7,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,11,13,17,36,34,8,3,0,0,129,4,6,29,49,44,14,0,0,0,136,14,12,4,9,12,0,0,0,0,49,0,0,0,0,3,0,0,0,0,5,0,0,0,6,0,0,0,0,0,6,17,15,36,60,59,15,0,0,0,191,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,14,23,14,33,65,59,15,3,0,0,203,14,0,3,3,3,8,7,3,0,44,0,0,0,3,0,0,0,0,0,3,34,18,39,70,62,22,9,3,0,254
80104104410,0,5,33,10,4,3,0,0,0,53,0,4,6,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,41,10,7,11,0,0,0,71,0,12,53,24,6,0,0,0,0,94,0,7,18,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,75,25,13,3,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,9,0,18,79,25,13,3,0,0,0,137,0,4,8,4,4,4,7,0,0,28,0,3,5,3,0,0,0,0,0,12,3,25,92,29,13,10,7,0,0,172
80104104411,16,16,17,21,23,10,0,0,0,103,3,0,0,3,0,4,5,0,0,22,0,3,0,0,0,0,0,0,0,10,17,23,18,25,27,20,5,0,0,134,7,12,25,32,30,24,0,0,0,132,11,17,7,8,16,10,0,0,0,52,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,28,31,39,41,24,0,0,0,184,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,4,5,0,0,6,0,0,0,0,0,14,20,27,36,41,50,32,0,0,0,200,12,0,7,3,7,7,10,3,0,50,0,3,0,4,0,0,0,0,0,9,35,33,42,47,53,35,7,3,0,260
80104104412,12,5,6,17,23,10,4,0,0,79,0,0,6,3,3,8,3,0,0,26,0,0,0,0,0,0,0,0,0,0,14,7,14,23,23,17,3,0,0,109,4,10,22,29,36,14,0,0,0,105,18,3,4,3,11,8,4,0,0,45,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,13,32,37,43,15,4,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,14,13,32,32,43,15,3,0,0,160,7,0,12,8,3,11,8,3,0,57,0,0,0,3,0,0,0,0,0,11,27,18,46,46,44,28,8,5,0,222
80104104413,22,19,17,34,38,9,4,0,0,133,5,0,0,4,0,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,32,14,17,35,38,14,6,0,0,153,0,9,19,45,61,19,3,0,0,152,20,14,3,16,8,3,0,0,0,68,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,21,22,29,66,69,22,3,0,0,236,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,13,28,22,27,68,69,29,3,0,0,246,11,3,0,6,0,10,6,0,0,41,0,0,0,0,0,0,0,0,0,0,43,26,27,72,74,33,10,0,0,289
80104104414,4,3,8,17,13,8,0,0,0,58,7,0,4,4,3,4,0,4,0,25,3,0,0,0,0,0,0,0,0,3,16,3,13,22,17,7,0,4,0,91,0,0,14,22,23,10,0,0,0,70,6,0,9,9,11,0,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,21,26,34,14,0,0,0,108,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,6,0,0,0,0,6,12,9,21,32,37,14,0,0,0,113,16,0,3,5,7,3,0,3,0,40,3,0,0,5,0,0,0,0,0,11,29,6,28,41,41,12,0,3,0,160
80104104415,9,18,42,30,19,4,0,0,0,118,9,0,0,3,3,7,11,0,0,35,0,0,0,4,0,0,0,0,0,4,10,18,41,37,21,14,14,0,0,152,0,13,61,51,30,7,0,0,0,167,7,14,10,12,3,5,0,0,0,47,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,7,24,80,71,35,9,0,0,0,223,0,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,3,0,6,4,0,0,0,0,0,17,7,27,85,67,35,13,0,0,0,238,8,0,6,3,3,11,20,0,0,56,0,0,0,7,0,0,0,0,0,9,18,28,87,78,40,21,22,0,0,300
80104104416,7,15,46,39,20,9,0,0,0,128,4,0,3,6,0,3,9,6,0,30,0,0,6,4,0,0,0,0,0,9,10,19,52,49,24,13,9,6,0,167,3,11,60,65,24,10,0,0,0,176,13,11,25,17,7,11,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,13,16,84,87,40,21,5,0,0,262,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,16,24,85,86,39,21,5,0,0,271,14,0,8,8,3,3,10,9,0,58,0,3,5,5,4,0,0,0,0,23,34,29,103,101,49,24,13,9,0,353
80104104417,0,6,29,50,20,6,0,0,0,111,5,0,0,0,4,3,3,0,0,15,0,0,0,0,0,0,0,0,0,3,4,3,24,51,24,7,3,0,0,125,0,4,33,80,34,17,0,0,0,168,4,10,14,10,7,0,0,0,0,44,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,9,12,49,91,44,16,0,0,0,223,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,9,12,52,93,44,16,0,0,0,226,5,0,0,7,4,3,3,0,0,28,0,0,0,0,0,0,0,0,0,0,17,15,58,95,50,20,3,0,0,256
