SA1_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
80101100301,0,12,53,35,6,10,0,0,0,109,0,15,14,7,0,0,5,0,0,32,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,24,67,45,9,10,5,0,0,152,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,27,69,45,9,10,5,0,0,161,4,7,10,0,0,0,3,4,0,26,0,0,0,0,0,0,0,0,0,3,5,30,86,45,9,5,9,4,0,185,0,9,46,12,10,5,4,0,0,80,0,20,17,0,0,0,0,0,0,45,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,32,70,22,8,7,4,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7
80101100304,3,21,87,59,27,16,4,0,0,206,4,22,23,12,7,0,0,0,0,70,0,0,4,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,7,42,115,73,34,20,4,0,0,297,4,5,7,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,3,4,3,5,0,0,0,0,0,0,16,10,45,118,71,36,20,4,0,0,309,4,0,11,4,0,7,8,3,0,46,0,0,6,7,0,5,0,0,0,13,14,51,136,85,36,33,17,4,0,364,0,19,83,50,29,16,0,0,0,196,4,28,28,15,13,3,0,0,0,89,0,0,7,9,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,51,117,66,41,15,0,0,0,302,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,12
80101100306,0,7,43,21,8,3,0,0,0,91,4,13,6,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,50,21,10,6,6,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,17,50,21,10,6,6,0,0,120,4,4,8,3,0,4,11,0,3,37,0,0,0,0,0,0,0,0,0,3,6,18,53,25,10,6,12,3,3,156,0,10,26,20,12,9,0,0,0,84,0,17,20,5,3,4,0,0,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,43,29,16,8,3,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100307,0,5,15,17,8,7,0,0,0,57,0,6,9,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,24,17,8,7,0,0,0,78,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,20,31,18,8,7,0,0,0,81,0,0,5,0,0,0,3,4,0,19,0,0,6,0,0,0,0,0,0,4,0,21,34,24,14,5,8,4,0,112,0,11,7,4,5,4,0,0,0,40,4,15,9,11,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,24,12,12,4,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100308,6,10,16,7,0,0,0,0,0,32,39,108,40,0,0,0,0,0,0,185,11,5,0,0,0,0,0,0,0,18,4,7,6,0,0,0,0,0,0,17,60,128,60,4,0,0,0,0,0,248,0,4,0,0,0,0,0,0,0,14,8,20,6,4,0,0,0,0,0,43,15,30,9,0,0,0,0,0,0,53,69,154,68,5,0,0,0,0,0,302,30,52,18,0,9,0,0,0,3,121,0,3,0,0,0,0,0,0,5,11,107,215,87,11,3,0,0,5,6,436,11,12,13,0,0,0,0,0,0,41,103,161,15,3,0,0,0,0,0,287,11,27,3,0,0,4,0,0,0,44,0,3,0,0,0,0,0,0,0,3,126,200,36,7,3,4,0,0,0,374,0,3,0,0,0,0,0,0,0,8,20,25,4,0,0,0,0,0,0,56,26,32,9,0,0,0,0,0,0,57
80101100309,0,6,26,13,9,4,0,0,0,67,0,7,8,5,0,4,0,0,0,25,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,42,16,10,6,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,16,10,6,0,0,0,97,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,8,17,46,16,10,11,3,0,0,115,0,16,23,15,6,3,0,0,0,74,8,13,10,5,4,0,0,0,0,42,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,34,42,16,11,5,4,0,0,119,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
80101100310,0,11,13,12,16,8,0,0,0,61,6,7,10,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,12,17,16,21,11,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,12,21,21,21,10,3,0,0,92,3,0,4,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,9,14,23,23,21,17,5,5,0,108,0,3,12,11,11,6,3,0,0,39,3,0,5,7,3,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,22,19,17,6,3,0,0,71,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6
80101100311,0,4,22,8,11,6,0,0,0,56,0,3,10,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,36,9,10,12,0,0,0,79,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,4,13,36,9,10,10,0,0,0,80,0,0,3,0,0,5,8,4,0,26,0,0,0,0,0,0,0,0,0,0,4,18,31,9,10,14,15,7,0,108,0,8,29,10,7,10,0,0,0,64,3,10,10,3,3,4,0,0,0,36,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,15,41,15,11,16,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100312,0,6,40,34,23,19,9,0,0,128,12,10,15,4,0,4,0,0,0,51,0,0,0,0,0,6,0,0,0,4,0,0,3,0,0,0,0,0,0,7,16,22,54,37,28,29,10,0,0,190,0,0,3,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,9,14,26,58,37,26,30,10,0,0,200,6,13,6,0,0,10,9,6,0,48,0,0,0,0,0,0,0,0,0,3,23,30,73,42,26,37,19,10,0,254,0,14,46,28,24,13,0,0,0,126,3,24,17,13,10,9,4,0,0,76,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,3,42,63,38,31,18,8,0,0,213,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
80101100314,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,23,0,0,3,3,3,0,0,0,32,4,5,4,0,0,4,0,0,0,19,25,11,7,3,4,7,0,7,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6
80101100315,4,11,17,11,22,8,5,0,0,76,3,4,8,3,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,14,28,15,21,12,7,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,27,15,21,12,7,0,0,97,4,0,0,3,0,7,31,17,7,66,0,0,3,0,0,5,0,0,0,8,13,13,25,19,26,19,37,18,7,171,0,3,16,7,12,8,0,0,0,46,8,5,12,9,4,3,3,0,0,44,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,14,24,19,19,8,6,0,0,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
80101100316,0,0,0,4,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,13,0,7,0,0,27,0,0,0,0,0,3,16,34,29,83,0,0,0,0,0,0,0,0,5,4,3,3,0,4,13,5,21,35,35,116,0,0,0,0,10,3,0,0,0,13,3,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,8,8,8,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100317,0,19,66,24,6,0,5,0,0,113,0,17,42,4,0,3,0,0,0,63,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,36,113,26,4,4,5,0,0,186,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,39,121,25,4,4,5,0,0,196,0,8,8,0,0,4,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,49,126,35,9,4,3,0,0,226,0,8,64,15,3,3,0,0,0,95,0,22,25,7,0,6,0,0,0,68,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,7,3,39,98,30,3,6,0,0,0,178,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,13
80101100318,0,0,9,8,17,9,0,0,0,45,4,6,3,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,8,17,10,7,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,15,8,17,10,7,0,0,63,8,0,5,0,0,6,24,8,0,46,0,0,0,0,0,0,5,0,0,3,9,7,14,12,18,16,29,8,0,116,0,0,5,14,12,5,0,0,0,32,3,3,0,4,7,6,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,16,15,16,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100319,0,4,21,18,6,9,0,0,0,54,0,0,6,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,4,30,18,5,11,6,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,26,18,13,15,6,0,0,77,3,0,0,0,0,4,17,8,0,39,0,0,0,0,0,0,0,0,0,0,3,3,29,18,16,18,22,10,0,117,0,5,12,7,13,8,3,0,0,47,4,4,6,3,4,4,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,10,20,13,11,9,8,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100320,0,16,35,46,19,4,0,0,0,116,0,7,7,5,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,46,46,23,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,19,46,46,22,0,0,0,0,141,0,3,8,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,5,7,25,56,52,22,0,0,0,0,166,0,18,24,30,3,0,0,0,0,84,4,8,17,17,5,0,0,0,0,55,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,42,46,14,0,0,0,0,135,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
80101100321,0,9,60,33,17,4,0,0,0,122,0,6,15,4,4,3,0,0,0,30,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,76,38,19,4,0,0,0,167,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,21,86,38,19,4,0,0,0,171,8,5,4,3,0,0,0,0,0,20,0,4,9,0,0,0,0,0,0,9,7,29,93,43,18,4,3,0,0,204,0,10,55,20,11,0,0,0,0,99,8,14,13,11,6,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,73,29,12,0,0,0,0,153,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13
80101100322,3,14,63,29,9,3,0,0,0,125,0,5,5,9,0,0,0,0,0,27,0,0,4,4,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,4,3,20,76,42,9,4,3,0,0,164,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,3,20,84,42,8,7,3,0,0,168,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,21,82,42,11,9,3,0,0,182,0,14,51,23,3,7,0,0,0,98,4,20,26,4,7,0,0,0,0,59,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,39,78,26,7,5,0,0,0,165,0,0,3,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
80101100401,0,5,13,12,10,11,3,0,0,50,0,5,4,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,12,17,15,14,3,0,0,67,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,15,17,14,14,3,0,0,74,0,0,0,0,0,5,3,5,0,13,0,0,0,0,0,0,0,0,0,0,5,9,15,17,17,16,4,5,0,87,0,0,9,7,11,4,0,0,0,33,0,3,3,7,0,3,0,0,0,16,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,12,15,14,8,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
80101100402,4,4,26,23,27,13,3,0,0,99,0,0,3,6,7,0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,32,37,35,12,3,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,32,37,34,12,3,0,0,133,4,0,0,4,3,4,14,5,4,34,0,0,0,0,0,0,0,0,0,3,11,9,32,37,43,18,13,8,4,166,0,3,17,25,21,3,0,0,0,63,0,6,7,8,13,0,0,0,0,37,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,7,26,30,32,13,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
80101100403,0,0,18,33,22,4,0,0,0,80,4,0,5,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,7,6,26,38,22,9,3,0,0,108,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,8,9,25,36,24,11,3,0,0,113,5,0,3,0,4,5,10,11,4,45,0,0,0,0,0,0,0,0,0,6,18,9,27,39,25,18,14,11,4,163,0,3,22,24,13,10,0,0,0,72,4,0,3,15,9,0,0,0,0,40,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,4,29,45,21,7,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
80101100404,0,4,18,22,12,4,0,0,0,55,4,0,5,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,21,28,21,4,0,0,0,84,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,21,28,21,4,0,0,0,85,7,0,5,4,4,8,11,7,0,38,0,0,0,4,5,0,0,0,0,6,15,3,22,36,24,10,11,7,0,134,0,3,11,20,9,9,0,0,0,53,0,0,8,14,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,20,39,16,7,4,0,0,88,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8
80101100405,0,3,32,21,12,10,3,0,0,87,5,4,3,0,4,0,0,0,0,13,0,0,6,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,4,8,34,27,19,12,6,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,38,25,18,12,6,0,0,116,7,4,0,3,4,5,17,4,0,47,0,0,8,5,0,0,0,0,0,8,14,13,42,30,24,22,24,6,0,172,0,3,15,16,13,3,0,0,0,56,3,3,15,7,14,4,0,0,0,45,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,10,34,17,26,12,5,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
80101100406,5,17,36,20,23,16,4,0,0,113,7,3,3,3,3,3,0,0,0,32,0,0,6,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,6,7,20,46,25,26,21,5,0,0,148,0,0,0,0,6,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,5,0,3,0,6,0,0,0,0,13,9,17,46,24,28,17,5,0,0,162,10,3,0,8,4,8,18,8,3,61,0,0,8,4,0,0,0,0,0,15,26,18,57,33,34,29,25,9,3,242,0,8,19,18,12,8,3,0,0,70,4,5,9,16,9,4,0,0,0,46,0,0,3,5,0,3,0,0,0,10,0,0,3,0,0,0,0,0,0,4,8,21,33,32,19,15,3,0,0,135,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,6,0,4,3,0,0,0,0,14
80101100408,0,0,5,7,10,0,0,0,0,28,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,16,7,3,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,8,10,16,7,3,0,0,0,43,0,0,5,3,0,0,5,3,0,14,0,0,0,0,0,0,0,0,0,5,0,8,13,18,12,3,3,3,0,55,0,3,7,10,11,5,0,0,0,34,0,0,3,3,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,14,15,14,7,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100409,0,4,21,21,7,6,0,0,0,61,0,0,13,6,3,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,20,12,6,4,0,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,4,33,21,15,6,4,0,0,90,3,3,0,8,4,5,8,3,0,32,0,0,3,3,0,0,4,0,0,13,7,10,40,31,20,15,15,10,0,135,0,0,5,13,3,3,0,0,0,28,0,10,8,10,4,9,0,0,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,17,18,13,11,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
80101100501,0,0,13,14,10,3,0,0,0,43,0,5,3,6,4,0,0,0,0,19,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,17,24,18,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,19,3,0,0,0,70,3,0,5,0,0,9,11,7,9,41,0,0,0,3,6,0,0,0,0,5,5,6,15,30,21,8,11,11,9,112,0,4,11,10,9,0,6,0,0,40,0,5,10,14,5,0,0,0,0,30,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,24,29,11,4,6,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
