SA1_CODE_2021,M_PGrad_Deg_15_24,M_PGrad_Deg_25_34,M_PGrad_Deg_35_44,M_PGrad_Deg_45_54,M_PGrad_Deg_55_64,M_PGrad_Deg_65_74,M_PGrad_Deg_75_84,M_PGrad_Deg_85ov,M_PGrad_Deg_Total,M_GradDip_and_GradCert_15_24,M_GradDip_and_GradCert_25_34,M_GradDip_and_GradCert_35_44,M_GradDip_and_GradCert_45_54,M_GradDip_and_GradCert_55_64,M_GradDip_and_GradCert_65_74,M_GradDip_and_GradCert_75_84,M_GradDip_and_GradCert_85ov,M_GradDip_and_GradCert_Total,M_BachDeg_15_24,M_BachDeg_25_34,M_BachDeg_35_44,M_BachDeg_45_54,M_BachDeg_55_64,M_BachDeg_65_74,M_BachDeg_75_84,M_BachDeg_85ov,M_BachDeg_Total,M_AdvDip_and_Dip_15_24,M_AdvDip_and_Dip_25_34,M_AdvDip_and_Dip_35_44,M_AdvDip_and_Dip_45_54,M_AdvDip_and_Dip_55_64,M_AdvDip_and_Dip_65_74,M_AdvDip_and_Dip_75_84,M_AdvDip_and_Dip_85ov,M_AdvDip_and_Dip_Total,M_Cert_III_IV_15_24,M_Cert_III_IV_25_34,M_Cert_III_IV_35_44,M_Cert_III_IV_45_54,M_Cert_III_IV_55_64,M_Cert_III_IV_65_74,M_Cert_III_IV_75_84,M_Cert_III_IV_85ov,M_Cert_III_IV_Total,M_Cert_I_II_15_24,M_Cert_I_II_25_34,M_Cert_I_II_35_44,M_Cert_I_II_45_54,M_Cert_I_II_55_64,M_Cert_I_II_65_74,M_Cert_I_II_75_84,M_Cert_I_II_85ov,M_Cert_I_II_Total,M_Cert_Levl_nfd_15_24,M_Cert_Levl_nfd_25_34,M_Cert_Levl_nfd_35_44,M_Cert_Levl_nfd_45_54,M_Cert_Levl_nfd_55_64,M_Cert_Levl_nfd_65_74,M_Cert_Levl_nfd_75_84,M_Cert_Levl_nfd_85ov,M_Cert_Levl_nfd_Total,M_Cert_Lev_Tot_15_24,M_Cert_Lev_Tot_25_34,M_Cert_Lev_Tot_35_44,M_Cert_Lev_Tot_45_54,M_Cert_Lev_Tot_55_64,M_Cert_Lev_Tot_65_74,M_Cert_Lev_Tot_75_84,M_Cert_Lev_Tot_85ov,M_Cert_Lev_Tot_Total,M_Lev_Edu_IDes_15_24,M_Lev_Edu_IDes_25_34,M_Lev_Edu_IDes_35_44,M_Lev_Edu_IDes_45_54,M_Lev_Edu_IDes_55_64,M_Lev_Edu_IDes_65_74,M_Lev_Edu_IDes_75_84,M_Lev_Edu_IDes_85ov,M_Lev_Edu_IDes_Total,M_Lev_Edu_NS_15_24,M_Lev_Edu_NS_25_34,M_Lev_Edu_NS_35_44,M_Lev_Edu_NS_45_54,M_Lev_Edu_NS_55_64,M_Lev_Edu_NS_65_74,M_Lev_Edu_NS_75_84,M_Lev_Edu_NS_85ov,M_Lev_Edu_NS_Total,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Total,F_PGrad_Deg_15_24,F_PGrad_Deg_25_34,F_PGrad_Deg_35_44,F_PGrad_Deg_45_54,F_PGrad_Deg_55_64,F_PGrad_Deg_65_74,F_PGrad_Deg_75_84,F_PGrad_Deg_85ov,F_PGrad_Deg_Total,F_GradDip_and_GradCert_15_24,F_GradDip_and_GradCert_25_34,F_GradDip_and_GradCert_35_44,F_GradDip_and_GradCert_45_54,F_GradDip_and_GradCert_55_64,F_GradDip_and_GradCert_65_74,F_GradDip_and_GradCert_75_84,F_GradDip_and_GradCert_85ov,F_GradDip_and_GradCert_Total,F_BachDeg_15_24,F_BachDeg_25_34,F_BachDeg_35_44,F_BachDeg_45_54,F_BachDeg_55_64,F_BachDeg_65_74,F_BachDeg_75_84,F_BachDeg_85ov,F_BachDeg_Total,F_AdvDip_and_Dip_15_24,F_AdvDip_and_Dip_25_34,F_AdvDip_and_Dip_35_44,F_AdvDip_and_Dip_45_54,F_AdvDip_and_Dip_55_64,F_AdvDip_and_Dip_65_74,F_AdvDip_and_Dip_75_84,F_AdvDip_and_Dip_85ov,F_AdvDip_and_Dip_Total,F_Cert_III_IV_15_24,F_Cert_III_IV_25_34,F_Cert_III_IV_35_44,F_Cert_III_IV_45_54,F_Cert_III_IV_55_64,F_Cert_III_IV_65_74,F_Cert_III_IV_75_84,F_Cert_III_IV_85ov,F_Cert_III_IV_Total,F_Cert_I_II_15_24,F_Cert_I_II_25_34,F_Cert_I_II_35_44,F_Cert_I_II_45_54,F_Cert_I_II_55_64,F_Cert_I_II_65_74,F_Cert_I_II_75_84,F_Cert_I_II_85ov,F_Cert_I_II_Total,F_Cert_Levl_nfd_15_24,F_Cert_Levl_nfd_25_34,F_Cert_Levl_nfd_35_44,F_Cert_Levl_nfd_45_54,F_Cert_Levl_nfd_55_64,F_Cert_Levl_nfd_65_74,F_Cert_Levl_nfd_75_84,F_Cert_Levl_nfd_85ov,F_Cert_Levl_nfd_Total,F_Cert_Lev_Tot_15_24,F_Cert_Lev_Tot_25_34,F_Cert_Lev_Tot_35_44,F_Cert_Lev_Tot_45_54,F_Cert_Lev_Tot_55_64,F_Cert_Lev_Tot_65_74,F_Cert_Lev_Tot_75_84,F_Cert_Lev_Tot_85ov,F_Cert_Lev_Tot_Total,F_Lev_Edu_IDes_15_24,F_Lev_Edu_IDes_25_34,F_Lev_Edu_IDes_35_44,F_Lev_Edu_IDes_45_54,F_Lev_Edu_IDes_55_64,F_Lev_Edu_IDes_65_74,F_Lev_Edu_IDes_75_84,F_Lev_Edu_IDes_85ov,F_Lev_Edu_IDes_Total,F_Lev_Edu_NS_15_24,F_Lev_Edu_NS_25_34,F_Lev_Edu_NS_35_44,F_Lev_Edu_NS_45_54,F_Lev_Edu_NS_55_64,F_Lev_Edu_NS_65_74,F_Lev_Edu_NS_75_84,F_Lev_Edu_NS_85ov,F_Lev_Edu_NS_Total,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Total,P_PGrad_Deg_15_24,P_PGrad_Deg_25_34
80109110406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110502,0,6,10,9,11,0,3,0,48,0,3,3,4,3,0,0,0,8,3,13,12,8,7,9,3,0,56,6,4,9,0,0,0,0,0,20,3,0,3,0,10,0,4,0,19,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,4,3,0,7,0,9,0,32,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,5,15,13,30,41,28,32,11,14,3,178,0,8,10,11,6,4,0,0,35,0,4,0,4,3,0,0,0,16,4,18,17,18,8,4,3,0,63,0,6,9,3,0,4,0,0,27,6,5,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,5,8,0,0,0,20,0,0,0,0,0,0,0,0,3,4,5,0,5,0,0,0,0,8,12,48,38,41,22,8,5,0,173,0,19
80109110503,0,14,9,3,3,0,0,0,32,0,0,0,0,0,0,0,0,5,5,8,8,11,0,10,0,0,46,0,0,7,3,0,0,0,0,14,3,4,0,3,3,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,9,4,0,3,7,5,0,0,30,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,16,36,30,17,16,10,6,0,132,0,9,12,0,3,3,0,0,29,0,0,5,0,3,0,0,0,9,5,15,3,6,0,0,5,0,34,5,0,0,10,0,0,0,0,16,4,5,3,3,0,0,0,0,14,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,5,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,31,28,17,7,4,11,0,115,0,24
80109110504,0,13,10,3,7,7,0,4,46,0,0,0,0,0,0,0,0,9,7,17,17,5,5,8,4,6,56,0,4,3,3,3,5,0,7,27,0,5,3,0,0,3,8,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,3,8,4,29,0,0,0,0,0,0,0,0,6,0,3,0,5,3,0,8,3,16,6,55,35,14,19,18,20,26,193,0,12,6,6,5,4,3,0,34,0,4,4,3,0,5,3,0,20,5,17,8,3,10,5,15,3,65,4,13,5,6,0,8,12,0,43,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,9,0,6,0,0,0,3,3,0,5,4,22,0,0,0,0,0,0,5,0,4,0,0,0,0,4,8,9,9,30,7,54,25,25,27,29,49,18,224,0,27
80109110505,0,3,11,8,8,0,0,0,30,0,0,5,0,0,5,0,0,6,0,3,13,11,4,5,0,0,31,0,0,3,3,0,0,0,0,8,6,0,0,7,0,4,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,10,36,34,13,10,3,6,104,0,0,13,14,4,0,0,0,35,0,7,3,7,0,0,0,0,17,0,8,10,10,5,0,3,0,35,0,0,0,5,0,0,0,0,14,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,5,0,19,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,3,16,30,32,13,6,13,5,119,0,3
80109110506,0,10,6,10,12,0,8,0,45,0,0,0,0,5,0,0,0,4,0,11,16,9,11,5,0,0,55,0,4,6,0,3,0,3,0,18,0,5,4,4,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,34,39,23,37,5,15,0,164,0,17,12,15,4,4,0,0,54,0,0,0,3,4,4,0,0,10,4,26,10,15,4,8,0,0,70,0,3,4,7,3,0,0,0,23,3,0,0,9,4,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,0,7,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,48,29,38,28,20,4,0,187,0,27
80109110507,0,25,16,9,0,6,0,0,50,0,5,0,0,0,0,4,0,9,10,30,12,9,7,4,0,0,70,14,9,16,5,0,0,0,0,43,0,10,4,5,3,4,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,15,4,10,3,4,4,0,40,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,26,22,87,47,37,9,14,7,0,228,0,30,12,5,0,0,0,0,48,0,7,5,0,0,5,0,0,22,0,37,11,12,5,5,4,0,72,5,11,4,4,0,0,0,0,25,3,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,5,3,3,4,0,0,0,0,0,17,23,88,37,31,13,13,3,0,207,0,46
80109110601,0,5,17,8,8,8,6,0,44,0,0,0,0,3,0,0,0,8,9,15,19,7,10,4,0,0,61,0,3,3,0,4,4,0,0,17,4,0,3,3,3,5,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,3,3,3,6,5,9,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,7,14,30,44,20,24,18,8,4,171,0,3,11,7,4,4,0,0,28,0,3,3,4,4,5,4,0,17,4,24,21,12,10,3,0,0,78,5,3,7,3,3,6,3,0,27,9,3,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,3,3,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,40,46,24,19,17,5,0,173,0,9
80109110602,0,5,9,13,7,3,0,0,29,0,0,5,3,0,0,0,0,7,0,24,9,12,5,8,4,0,60,6,3,5,0,0,0,0,0,18,4,9,0,4,7,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,6,9,3,0,0,33,0,0,0,0,0,0,0,0,3,4,0,3,6,6,3,0,0,12,8,35,33,31,34,17,8,3,168,0,10,10,8,6,0,0,0,36,0,0,5,6,8,0,0,0,20,3,15,16,14,15,7,0,0,66,0,8,6,8,3,6,3,0,33,0,3,9,4,5,0,0,0,19,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,3,9,3,6,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,41,48,40,33,14,10,0,189,0,18
80109110603,0,6,7,5,0,0,0,0,17,0,0,0,7,0,5,0,0,7,6,11,10,9,3,6,0,0,43,0,0,4,3,6,4,0,0,20,0,5,13,3,5,3,5,0,31,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,13,3,6,3,5,0,38,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,16,4,26,34,23,23,14,6,5,138,0,9,3,6,0,0,0,0,20,0,3,5,0,3,0,0,0,11,0,19,15,9,12,4,4,0,55,4,0,5,4,3,0,0,3,18,0,3,0,5,3,3,0,0,16,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,4,6,6,6,0,0,25,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,6,38,34,24,21,9,10,3,144,0,13
80109110604,0,8,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,5,0,17,0,0,5,0,4,0,0,0,10,0,4,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,9,6,10,11,4,64,0,0,10,0,0,0,3,0,14,0,4,0,6,0,0,0,0,9,3,5,0,8,3,0,0,0,31,0,0,3,0,5,0,0,0,17,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,17,13,21,16,12,7,5,94,0,6
80109110605,0,41,11,0,4,0,0,0,56,0,7,0,0,0,0,0,0,4,6,33,21,0,5,3,0,0,70,3,14,0,5,4,0,0,0,29,0,10,0,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,10,5,0,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,12,7,0,5,0,0,0,23,13,112,46,14,18,3,5,0,213,0,26,18,4,3,0,0,0,53,0,4,0,0,0,0,0,0,7,6,38,20,3,3,3,0,0,75,4,7,5,0,0,0,0,0,23,3,3,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,3,4,5,7,4,0,0,0,20,0,5,0,0,0,0,0,0,5,5,4,9,0,0,0,0,0,16,18,92,54,16,11,6,0,0,194,0,68
80109110606,0,0,8,6,12,5,14,3,46,0,0,0,0,6,0,0,0,12,3,0,5,4,11,16,14,8,60,0,0,0,6,3,8,3,0,15,3,0,5,3,5,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,0,5,3,5,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,8,14,19,36,36,35,8,166,0,0,5,0,4,7,0,0,17,0,0,0,0,4,4,5,0,19,3,4,8,17,14,10,15,5,74,0,0,3,0,5,10,4,0,27,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,12,5,7,21,24,32,35,35,9,162,0,0
80109110607,0,0,7,10,5,4,3,0,24,0,0,7,7,0,5,0,0,15,4,9,17,13,8,11,3,0,57,0,0,0,10,0,0,5,0,15,0,3,3,3,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,3,10,31,39,21,17,6,5,137,0,0,8,8,0,4,0,0,22,0,0,9,0,5,0,0,0,14,0,15,15,10,5,6,5,5,56,0,0,3,13,8,3,5,0,37,4,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,6,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,21,36,36,20,17,15,5,151,0,0
80109110701,0,0,6,4,6,6,4,0,28,0,0,0,0,0,0,0,0,0,5,4,6,7,8,10,3,0,33,0,0,0,0,0,0,0,0,6,5,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,14,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,10,9,13,16,18,28,14,0,100,0,6,3,0,9,4,0,0,21,0,0,0,0,0,0,0,0,5,4,5,5,8,3,8,3,0,30,0,0,0,0,0,0,4,0,9,0,0,0,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,5,0,0,0,12,0,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,8,4,15,11,16,21,21,12,5,90,0,8
80109110702,0,5,4,17,18,11,0,0,52,0,0,0,0,4,7,0,0,13,7,7,13,25,14,14,8,0,85,0,0,3,0,0,4,0,0,11,0,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,3,0,16,11,23,18,48,45,35,15,0,195,0,5,0,10,11,7,5,0,45,0,0,0,5,0,0,0,0,7,8,8,6,28,11,10,9,0,77,0,0,0,4,9,4,0,0,29,3,0,0,0,5,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,3,3,0,0,22,0,0,0,0,0,0,0,0,3,0,0,3,5,0,3,0,0,13,13,11,24,61,44,31,9,0,193,0,4
80109110801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80109110802,0,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,4,0,5,3,10,3,5,3,0,19,0,0,0,0,0,3,0,0,6,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,0,7,5,4,15,12,13,12,6,0,63,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,3,3,5,3,3,3,0,0,30,0,0,0,3,0,0,0,0,10,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,11,5,10,16,16,8,12,6,0,82,0,0
80109110803,0,12,13,11,8,4,8,0,52,0,0,0,0,4,0,0,0,4,4,14,10,9,8,5,4,0,56,0,0,6,0,7,6,0,0,20,0,6,8,7,6,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,5,6,3,8,0,33,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,8,30,38,38,33,19,11,0,180,0,6,9,5,12,0,0,0,37,0,0,3,0,0,0,0,0,16,9,18,18,10,14,10,7,0,83,3,5,4,8,3,0,5,5,25,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,15,37,36,36,34,19,17,3,186,0,18
80109110804,0,0,3,9,0,5,0,0,21,0,0,0,0,0,0,0,0,9,3,16,10,13,3,0,4,0,47,0,0,7,3,0,0,0,0,18,8,4,6,3,6,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,3,9,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,8,32,25,27,22,15,14,3,142,0,6,7,3,3,8,0,0,18,0,0,0,8,0,0,0,0,10,3,13,9,9,8,7,10,0,50,0,3,4,5,3,5,4,0,29,3,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,4,0,0,0,18,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,3,11,10,22,25,26,17,21,15,4,144,0,7
80109110805,0,0,4,9,8,4,8,0,30,0,0,4,3,0,0,0,0,8,4,4,4,9,9,8,0,0,37,0,5,0,3,4,8,0,0,19,0,4,3,9,8,0,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,8,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,16,16,33,25,15,17,0,138,0,0,9,5,0,0,3,0,25,0,0,4,6,0,0,0,0,10,0,5,8,18,9,4,4,0,57,0,0,0,0,0,5,3,0,18,0,0,0,0,6,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,12,32,36,21,18,13,3,132,0,0
80109110806,0,0,0,10,5,3,0,0,30,0,0,3,0,0,0,0,0,7,0,4,3,3,10,13,9,0,38,0,0,0,5,6,3,0,0,17,4,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,6,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,7,15,25,25,22,12,0,108,0,6,6,3,5,3,0,3,24,0,0,5,3,5,0,0,0,12,3,0,7,12,11,3,0,0,41,0,0,0,3,8,4,0,0,21,3,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,7,6,15,26,27,13,13,5,114,0,6
80109110807,0,3,9,7,11,9,0,0,37,0,0,4,6,4,5,0,0,18,3,15,14,13,8,4,3,0,51,0,0,3,3,8,3,3,0,18,0,9,5,9,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,4,7,6,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,22,33,28,34,19,5,6,160,0,6,0,3,5,3,0,0,24,0,3,9,9,5,8,0,0,26,5,10,20,14,7,13,4,0,67,0,3,6,11,6,0,0,0,29,0,5,3,7,4,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,3,7,9,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,5,17,10,33,38,38,28,26,13,3,181,0,10
80109110901,0,4,6,7,3,0,0,0,24,0,0,3,0,5,0,0,0,5,3,9,3,4,3,0,0,0,33,0,0,6,0,0,0,0,4,5,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,25,24,7,9,5,7,7,85,0,10,7,7,0,0,0,0,25,0,3,0,0,0,0,3,0,5,3,13,4,0,0,6,0,0,26,0,0,0,0,5,0,4,0,8,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,15,4,6,3,7,5,78,0,19
80109110904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
