SA1_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
80101100225,0,6,0,0,3,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,13,0,8,6,0,0,4,0,35,0,10,0,7,5,0,0,0,0,22,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,12,41,0,22,14,7,0,4,0,105,0,6,0,0,0,0,0,0,0,9,4,10,0,0,0,3,0,0,0,23,3,9,4,0,3,0,0,0,0,27,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,5,5,0,0,0,0,22,0,3,0,0,0,0,0,0,0,3,7,27,0,11,8,5,0,3,0,69,14,17,3,7,9,0,0,0,4,44,5,7,0,3,0,0,0,3,0,8
80101100301,0,8,0,6,4,0,0,0,0,16,0,7,0,5,0,0,0,0,0,11,3,5,0,3,10,4,0,0,0,25,9,18,0,8,7,0,0,0,0,35,5,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,51,4,21,22,7,0,4,0,117,0,9,0,0,0,0,0,0,0,17,3,19,6,4,4,0,0,4,0,36,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,5,4,0,0,0,0,23,0,8,0,5,4,0,0,0,0,14,12,14,0,3,13,4,0,7,0,57,12,31,0,6,3,5,0,0,0,61,5,5,0,0,0,0,0,0,0,10
80101100304,0,23,0,3,0,3,0,0,0,28,0,14,0,0,0,0,0,0,0,26,18,14,0,5,21,0,0,6,0,63,17,25,4,11,8,3,0,0,0,67,4,5,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,103,6,28,40,11,3,7,4,256,6,18,4,4,3,0,0,0,0,36,16,27,0,6,3,3,0,4,0,62,3,10,4,4,3,0,0,3,0,33,3,4,0,0,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,7,3,30,0,8,0,3,0,0,0,49,0,20,0,0,0,0,0,0,0,24,26,32,0,10,25,8,0,3,3,114,28,39,4,21,8,7,0,0,7,111,0,10,0,0,4,0,0,0,0,18
80101100306,0,9,0,0,6,0,0,0,0,14,0,6,0,0,0,0,0,0,0,13,11,3,0,3,3,3,0,0,0,25,0,10,0,6,7,0,0,0,0,29,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,6,6,18,7,0,0,5,102,4,8,0,0,0,0,0,0,0,12,4,14,0,0,3,0,0,3,0,22,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,18,0,12,0,3,0,0,0,0,0,15,16,13,4,6,3,3,0,0,0,49,7,17,4,7,8,0,3,0,0,52,5,7,0,0,0,0,0,0,0,11
80101100307,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,4,0,0,0,17,4,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,25,3,9,16,8,0,3,0,60,3,3,3,0,0,0,0,0,0,11,0,4,0,0,0,4,0,0,0,17,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,6,8,0,0,4,3,0,0,0,29,4,4,0,3,3,0,0,0,0,23,0,8,0,0,0,0,0,0,0,4
80101100308,0,3,3,11,0,11,0,0,0,33,0,4,0,7,0,0,0,0,0,13,0,0,0,13,5,4,0,0,0,21,0,4,0,6,6,3,0,0,0,20,0,0,0,5,0,0,0,3,0,15,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,14,5,61,15,27,0,6,4,142,0,0,0,0,0,0,0,4,0,14,0,3,0,4,4,4,0,4,0,32,0,0,0,0,7,3,0,8,0,18,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,6,0,0,0,6,3,9,3,16,0,10,0,0,0,43,0,4,0,12,0,0,0,0,0,17,0,8,0,12,14,5,0,5,0,42,0,6,0,9,6,3,0,0,0,24,0,0,0,8,5,4,0,6,0,18
80101100309,0,9,0,6,3,0,0,0,0,20,0,6,0,0,0,0,0,0,0,9,4,8,0,0,4,0,0,0,0,24,0,9,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,9,12,15,3,0,0,0,94,0,8,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,18,0,5,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,6,3,0,0,0,0,21,0,11,0,0,0,0,0,0,0,11,9,16,0,5,7,0,0,0,0,40,5,18,0,0,3,0,0,0,0,29,0,5,5,0,0,0,0,0,0,14
80101100310,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,6,4,5,0,3,3,0,0,0,0,9,0,11,0,7,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,10,10,0,0,5,0,63,6,7,3,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,13,3,6,4,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,7,4,0,3,0,0,0,3,0,25,0,13,0,3,4,0,0,4,0,25,0,3,0,0,0,0,0,0,0,0
80101100311,0,5,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,7,3,6,0,0,13,0,0,0,0,23,5,8,0,5,5,0,0,0,0,21,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,28,0,10,17,3,0,4,0,81,0,5,0,0,0,0,0,3,0,7,0,4,3,4,0,0,0,0,0,16,3,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,9,0,9,0,0,8,0,0,0,0,28,10,10,0,4,4,0,0,0,0,30,0,7,0,0,0,0,0,0,0,13
80101100312,0,11,0,7,0,0,0,0,0,27,0,4,0,4,0,0,0,0,0,7,11,19,0,3,7,4,0,0,0,49,5,21,0,7,5,0,0,0,0,34,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,80,7,21,18,11,0,3,5,178,0,13,0,0,4,0,0,0,0,18,7,26,0,5,0,3,0,4,3,50,9,13,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,16,0,9,0,0,0,4,0,35,0,16,0,4,0,0,0,0,0,19,30,24,5,3,13,11,0,3,0,91,13,27,3,7,5,0,0,0,0,55,0,7,0,0,0,0,0,0,0,11
80101100314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
80101100315,0,11,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,0,3,0,0,3,0,0,0,0,10,0,10,3,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,3,14,9,4,0,0,0,70,0,3,0,0,4,0,0,0,0,10,8,12,4,5,0,4,0,0,0,26,0,7,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,12,0,7,0,0,5,3,0,0,0,18,6,15,3,9,5,0,0,0,0,31,0,7,0,0,0,0,0,0,0,5
80101100316,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,21,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
80101100317,0,13,0,13,0,3,0,0,0,32,0,9,0,4,0,0,0,0,0,13,3,9,0,3,7,6,0,4,0,33,4,17,0,3,3,0,0,0,0,31,0,7,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,15,63,8,23,24,14,0,3,0,149,4,12,0,0,0,0,0,0,0,16,0,9,3,0,4,7,0,10,0,33,0,3,4,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,21,5,10,0,3,0,0,0,44,0,12,0,7,0,0,0,0,0,20,7,15,0,10,16,10,6,3,0,69,6,26,0,4,8,0,0,0,0,46,3,7,0,0,0,0,0,0,0,19
80101100318,0,8,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,5,5,0,0,4,0,0,0,0,13,7,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,3,4,3,0,0,0,0,56,3,6,0,0,0,0,0,0,0,13,4,5,0,0,0,0,0,0,0,10,5,6,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,5,3,12,0,0,3,0,0,0,0,20,4,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5
80101100319,0,5,0,4,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,7,6,0,5,0,8,0,0,0,0,10,4,8,0,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,30,6,6,9,5,0,0,0,68,0,3,3,0,0,0,0,0,0,12,0,5,3,0,0,0,0,0,0,18,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,4,0,3,0,10,0,0,0,0,20,8,14,0,5,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,4
80101100320,0,19,0,4,0,0,0,0,0,21,5,4,0,0,0,0,0,0,0,11,7,4,0,0,8,0,0,0,0,24,5,11,0,0,10,0,0,0,0,35,4,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,52,6,12,25,0,0,0,3,116,0,4,3,0,3,0,0,0,0,10,4,3,0,0,0,0,0,0,0,13,3,7,4,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,23,0,4,0,0,0,0,0,30,5,4,0,0,0,0,0,0,0,8,22,12,3,3,8,0,0,0,0,51,24,22,0,5,12,0,0,0,0,73,4,8,3,0,4,0,0,0,0,16
80101100321,0,13,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,6,5,0,8,9,6,0,3,0,34,4,19,0,3,7,3,0,0,0,36,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,16,58,8,22,15,4,0,3,3,130,0,6,0,0,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,22,0,9,5,0,3,0,0,0,3,15,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,18,0,4,6,0,0,0,0,27,0,4,0,0,0,0,0,0,0,4,7,19,3,4,17,8,0,6,0,64,10,36,4,8,5,3,0,0,0,70,3,12,0,0,0,0,0,3,0,16
80101100322,0,9,0,0,0,0,0,4,0,15,0,6,0,6,0,0,0,0,0,15,8,9,0,4,4,0,0,0,0,22,5,12,0,4,8,0,0,0,0,35,3,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,54,11,16,24,3,0,4,0,134,0,13,4,0,3,0,0,0,0,24,3,11,7,4,0,0,0,0,0,25,0,17,5,0,3,0,0,0,0,24,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,4,0,23,3,12,0,6,0,0,0,0,0,12,16,14,0,4,7,3,6,6,0,54,10,24,0,9,14,0,0,5,0,55,3,11,5,0,0,4,0,0,0,13
80101100401,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,6,7,0,0,0,0,35,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,12,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,4,7,0,0,0,0,17,0,7,0,0,4,0,0,0,0,7
80101100402,0,7,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,6,8,9,0,0,8,4,0,0,0,24,0,8,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,28,6,5,16,3,0,0,0,76,0,5,0,0,0,0,0,0,0,9,0,8,3,0,4,3,0,0,0,12,0,0,8,0,3,0,0,0,0,12,0,0,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,14,12,11,0,6,12,0,0,0,0,34,3,9,0,8,0,0,3,0,5,26,0,4,0,0,4,0,0,0,0,12
80101100403,0,5,0,0,7,0,0,0,0,8,4,3,0,0,3,0,0,0,0,10,0,0,0,0,3,6,0,0,0,16,6,7,0,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,17,3,24,15,5,0,0,0,80,0,3,0,0,5,0,0,0,0,3,6,5,4,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,8,3,0,4,0,0,0,0,3,0,14,0,0,4,0,0,0,0,0,0,6,0,5,0,0,7,0,0,0,0,14,4,7,0,0,3,0,0,0,0,16,3,8,5,0,10,0,0,0,0,26,5,7,0,11,6,0,0,0,0,28,0,3,0,0,0,0,0,0,0,9
80101100404,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,3,0,0,0,6,3,0,0,0,18,0,6,0,9,4,0,0,0,0,16,0,0,0,0,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,19,5,14,22,7,0,0,6,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,9,9,6,0,0,11,3,0,3,0,35,0,10,0,8,5,0,0,0,0,22,0,5,0,0,8,0,0,0,0,7
80101100405,6,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,4,3,0,0,11,0,0,0,0,18,3,4,3,12,3,0,0,0,0,19,0,5,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,3,19,18,3,0,0,4,76,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,5,0,7,0,3,0,3,6,0,24,0,0,3,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,7,7,7,0,0,13,0,0,0,0,28,3,8,6,10,5,0,3,0,0,32,0,5,0,0,0,0,0,0,0,5
80101100406,0,7,0,3,0,0,0,0,0,18,0,6,0,4,7,0,0,0,0,15,0,4,0,0,4,3,0,0,0,10,0,3,0,10,0,0,0,3,0,27,0,4,3,3,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,29,11,26,18,4,4,4,0,103,0,0,0,0,0,0,0,0,0,6,0,3,5,0,0,0,0,0,0,13,3,4,15,0,0,0,3,0,0,27,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,14,0,6,0,4,7,0,0,0,0,15,3,5,6,0,3,3,0,0,0,23,3,6,0,15,0,0,0,3,0,29,0,4,3,3,0,0,0,0,0,11
80101100408,0,10,0,3,0,0,0,0,0,12,0,3,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6,14,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,9,0,3,0,0,5,0,0,0,0,7,4,0,0,0,3,0,0,0,0,10,0,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
