SA1_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
80106106203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106204,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,0,17,32,12,10,21,13,13,11,6,0,106,4,4,0,5,3,0,4,0,0,16,37,23,12,33,24,18,25,9,4,184,0,0,0,5,0,3,11,5,0,23,0,5,0,3,3,3,5,0,0,23,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,6,7,5,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,11,6,0,28,60,18,26,41,21,12,12,6,0,203
80106106205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,8,5,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,6,0,3,24,61,22,24,34,22,16,13,4,5,196,0,5,4,0,0,0,0,0,0,11,63,33,33,43,35,25,20,8,10,281,0,0,0,0,3,7,3,4,3,27,4,0,3,6,9,5,4,4,0,34,0,0,0,0,0,4,8,3,0,18,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,4,3,4,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,8,9,8,6,8,0,0,0,41,0,0,0,0,0,0,0,0,0,5,4,8,6,5,9,8,8,0,0,50,106,42,44,64,51,21,18,6,5,356
80106106206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5,0,0,20,28,11,3,10,11,10,6,0,0,80,0,0,0,0,0,0,0,0,0,4,27,15,11,18,21,19,16,7,0,131,0,0,0,0,8,0,7,7,3,22,0,8,0,3,0,4,3,0,0,26,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,4,7,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,6,5,5,0,30,54,13,11,27,18,19,6,4,0,166
80106106207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,5,0,5,0,0,3,0,0,22,24,24,11,19,20,9,11,5,0,123,0,0,0,0,0,0,0,0,0,4,35,25,16,30,29,18,29,9,6,195,0,0,0,3,0,5,13,7,4,30,0,3,8,10,0,3,6,0,0,27,0,0,0,5,0,9,5,4,6,27,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,5,0,9,0,0,0,0,0,4,3,3,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,0,3,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,3,0,7,3,5,9,0,0,34,53,38,17,40,37,25,14,10,0,234
80106106208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,13,22,9,3,20,10,9,6,0,5,81,0,3,4,0,5,3,0,0,0,18,23,22,7,24,29,14,18,5,3,151,0,0,0,0,8,3,7,0,3,17,3,4,0,3,8,3,0,0,0,19,0,0,0,0,6,5,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,6,5,0,0,0,22,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,6,6,0,0,35,44,15,8,31,30,26,6,3,5,172
80106106209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,0,3,11,23,14,7,6,20,13,4,4,0,104,0,7,5,0,0,0,4,0,0,14,29,26,13,12,28,20,20,10,6,173,0,0,0,0,0,4,5,7,3,24,0,0,0,5,0,10,3,0,0,16,0,0,0,0,9,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,6,4,0,0,6,5,0,4,3,20,44,37,13,18,37,22,13,7,0,192
80106106301,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,4,3,9,0,3,22,6,8,9,4,0,0,49,0,0,0,0,0,0,0,5,0,5,0,0,16,11,4,4,7,10,0,50,25,18,74,46,36,34,25,8,6,280,0,3,4,4,8,5,3,7,4,28,34,33,112,71,60,67,61,38,14,490,0,0,4,0,4,20,18,22,11,87,6,7,21,8,9,6,7,6,3,83,0,0,0,0,5,3,19,13,6,44,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,7,6,6,0,28,0,0,0,3,3,6,12,15,7,41,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,8,3,17,0,10,27,9,12,10,6,0,0,75,0,0,0,0,0,4,0,6,0,10,0,3,22,10,14,9,7,7,0,84,60,48,141,86,75,66,53,22,8,544
80106106302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,18,17,6,5,13,14,8,0,0,80,0,6,0,0,3,0,0,0,0,10,20,19,10,14,23,20,16,12,0,132,0,0,0,0,0,3,4,4,0,17,0,4,0,0,7,7,4,0,0,19,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,4,0,0,12,39,25,13,16,29,28,13,9,0,170
80106106303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16,23,12,16,14,22,15,13,11,0,114,0,0,0,0,0,0,0,6,0,4,28,18,14,18,34,25,29,26,0,198,0,0,0,4,5,0,10,7,0,35,0,0,0,0,12,0,8,8,0,31,0,0,0,0,0,4,11,3,4,18,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,8,0,0,14,0,0,0,0,0,6,14,9,6,24,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,6,6,6,8,8,5,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,7,0,6,9,4,7,0,35,50,23,26,25,40,28,19,12,0,226
80106106304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,8,10,13,3,11,18,17,3,0,0,79,0,0,0,0,0,4,0,0,0,4,9,20,8,12,28,28,15,10,0,126,0,0,0,0,5,5,14,6,0,20,0,0,0,0,7,3,5,3,0,23,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,5,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,11,3,0,21,27,31,15,6,37,29,15,8,0,165
80106106401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,22,9,3,26,14,4,12,0,0,0,67,3,0,0,5,3,0,0,0,0,15,13,9,44,26,14,22,11,3,0,145,0,0,0,0,3,6,9,9,5,26,0,0,12,4,5,0,0,0,0,26,0,0,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,9,0,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,9,3,3,0,37,19,15,63,29,17,14,13,3,0,173
80106106402,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,5,0,4,3,0,3,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,3,5,3,31,45,23,7,18,37,26,17,3,0,177,5,3,0,0,3,3,0,0,0,14,48,41,23,24,54,41,26,20,3,281,0,0,0,0,9,7,10,11,8,47,4,3,5,3,0,6,4,0,3,35,0,0,0,0,0,5,9,0,0,18,0,0,0,0,0,0,0,7,0,4,0,0,0,0,4,8,7,4,0,18,0,0,0,0,0,4,12,9,4,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,7,0,8,4,0,5,7,9,0,0,25,0,0,0,0,0,0,0,0,0,3,4,6,3,4,7,8,6,8,3,56,82,53,25,35,70,52,22,11,0,354
80106106403,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,4,3,12,0,3,5,3,6,4,3,8,16,48,0,0,0,0,0,0,0,3,8,12,0,4,6,0,0,4,8,12,16,56,20,8,15,6,11,7,3,5,5,77,0,0,0,0,0,0,0,0,5,8,18,11,26,14,22,19,24,36,60,238,0,0,0,4,7,9,13,9,25,66,0,0,6,0,4,4,4,0,9,37,0,0,0,0,0,5,3,6,14,27,0,0,0,0,0,0,4,23,44,70,0,0,0,0,0,0,5,8,6,25,0,0,0,0,0,0,8,11,14,34,0,0,0,0,0,0,4,7,6,11,0,0,0,0,0,0,4,4,12,16,0,6,7,5,9,8,14,13,20,77,0,0,0,0,0,0,7,6,11,20,0,4,6,3,3,7,12,19,23,77,33,17,31,17,17,22,10,5,4,148
80106106405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,7,6,6,7,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,10,0,43,41,21,23,32,29,29,12,9,4,194,0,0,4,4,0,0,0,3,0,9,40,25,43,48,48,51,43,29,10,340,0,0,0,0,9,10,27,19,0,68,4,3,12,8,8,4,8,0,0,57,0,0,0,5,5,4,5,10,0,32,0,0,0,0,0,0,5,0,3,9,0,0,4,0,0,7,3,4,3,27,0,0,0,0,0,3,17,12,5,42,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,4,0,11,0,7,17,9,12,7,11,3,0,61,0,0,0,0,0,0,0,5,0,0,0,3,4,9,15,12,11,15,0,67,93,44,48,63,60,57,28,23,3,420
80106106407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,15,25,9,0,11,19,9,0,0,0,81,3,0,0,0,5,0,0,0,0,8,32,15,4,12,28,23,14,0,3,135,0,0,0,0,3,12,13,0,0,31,6,7,4,5,6,3,4,0,0,27,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,10,3,0,35,43,32,6,18,30,24,6,0,0,164
80106106409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,3,3,0,0,11,3,7,12,15,3,8,8,4,0,56,4,0,0,3,0,0,0,0,0,12,9,16,27,22,6,16,18,7,4,121,0,0,0,4,0,0,6,3,0,21,0,7,3,0,5,0,4,0,0,14,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,3,3,4,3,3,3,0,0,24,15,9,31,22,12,11,11,5,0,113
80106106411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,18,7,5,8,0,0,0,49,0,0,0,0,0,0,0,0,0,4,0,3,13,6,6,4,0,0,0,35,14,24,77,26,13,17,6,5,0,172,0,0,0,0,6,0,0,0,0,15,10,32,110,50,28,30,14,11,0,288,0,0,4,3,5,9,7,4,0,29,0,6,20,12,3,8,0,5,0,57,0,0,3,0,0,4,3,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,3,15,0,0,0,0,0,4,4,0,0,18,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,3,0,4,0,8,4,9,27,14,15,17,4,0,0,89,0,0,0,0,0,0,0,0,0,4,0,3,21,15,9,14,0,0,0,61,24,40,167,74,31,24,9,3,0,380
80106106413,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,17,22,12,3,9,21,17,14,6,4,109,0,0,0,0,0,0,0,0,0,8,20,19,12,15,29,39,24,14,12,185,0,0,0,0,5,10,9,13,11,49,0,5,0,0,5,8,5,4,0,25,0,0,0,0,0,3,0,3,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,5,3,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,6,3,4,3,7,0,0,0,25,0,0,0,0,0,0,0,0,0,6,7,7,0,0,8,10,10,5,3,42,45,24,10,18,40,39,23,14,4,215
80106106414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,4,0,5,5,0,0,24
80106106415,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,4,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,4,4,5,5,0,0,0,22,31,15,5,16,18,6,8,6,0,103,4,3,0,3,0,0,0,0,0,10,42,20,14,30,30,14,20,7,3,179,0,0,0,0,3,0,15,3,4,29,5,3,0,3,3,5,6,4,0,37,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,3,4,4,0,0,5,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,4,0,0,3,9,7,8,4,0,36,75,30,6,37,41,19,10,10,0,229
80106106416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,8,0,0,0,21,38,9,5,19,9,18,5,3,0,113,5,0,0,0,4,0,0,0,0,17,46,18,16,23,31,28,16,7,9,195,0,0,0,0,0,4,6,8,6,27,7,5,5,0,6,4,3,0,0,34,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,6,0,5,3,0,0,31,0,0,0,0,0,5,0,0,0,5,0,0,0,4,11,9,10,0,0,39,58,38,9,37,42,30,12,9,0,232
80106106417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,3,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,15,8,3,5,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,25,7,4,9,0,0,0,47
80106106418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,7,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,17,11,14,52,14,8,0,3,0,0,110,0,5,16,0,0,0,0,0,0,21,15,27,88,28,16,4,8,0,0,188,0,0,3,0,0,6,6,0,0,13,0,7,10,4,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,5,3,0,0,23,27,27,106,32,16,14,9,0,0,230
80106106419,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,5,16,4,3,0,0,0,0,24,23,12,45,20,9,4,0,0,0,117,0,0,0,0,0,0,0,0,0,6,23,25,72,30,11,6,4,0,0,178,0,0,0,0,0,4,0,0,0,15,0,7,14,7,5,4,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,26,3,3,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,5,18,4,3,0,3,0,0,33,32,35,98,38,22,9,5,0,0,233
80106106420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,9,10,0,3,0,0,0,0,21,11,15,55,25,17,0,0,0,0,120,0,0,0,0,0,0,0,0,0,6,16,28,78,31,21,6,10,0,0,193,0,0,8,3,5,3,11,0,0,22,0,5,18,3,3,0,0,0,0,31,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,12,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,6,17,4,3,3,0,0,0,34,27,22,112,50,24,7,4,0,0,249
80106106601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
