SA1_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
80101100604,0,0,0,0,7,4,0,0,0,18,5,3,0,3,13,9,4,0,0,43,0,0,5,0,11,3,0,0,0,22,0,3,6,8,9,0,0,0,0,29,0,7,4,0,7,9,3,3,0,33,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,11,11,21,13,13,46,32,12,10,11,175
80101100605,0,0,0,3,10,12,7,5,0,37,4,5,6,3,16,19,0,4,0,56,0,3,0,8,8,13,3,3,0,32,0,9,9,0,3,0,0,0,0,21,0,3,9,0,10,19,0,6,0,50,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4,9,24,24,20,41,65,16,18,4,229
80101100606,0,0,3,0,10,15,4,5,0,38,0,0,0,4,14,10,0,0,0,40,0,5,0,0,3,7,0,0,0,19,0,3,5,0,6,9,0,0,0,20,0,0,3,3,9,9,0,0,0,31,0,4,0,0,3,0,0,0,0,13,0,0,0,0,0,5,0,0,0,10,0,5,0,6,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,5,8,23,11,12,50,52,12,18,0,189
80101100607,3,0,0,3,11,20,6,13,0,52,0,0,6,5,18,17,5,4,0,62,0,5,0,0,5,7,0,0,0,20,4,8,4,4,6,3,0,4,0,26,7,0,6,3,12,12,3,4,0,44,0,9,4,0,4,0,0,0,0,13,0,0,0,0,0,0,0,3,0,11,0,4,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,16,18,19,25,52,63,12,31,3,236
80101100608,0,0,0,0,4,17,3,5,0,30,9,3,3,0,18,13,4,6,0,61,0,0,5,3,10,10,0,4,0,38,0,7,3,0,7,5,3,5,0,25,0,0,7,4,25,10,0,0,0,49,0,6,3,0,0,3,0,0,0,18,0,0,0,0,0,4,0,6,0,8,3,4,5,0,5,3,0,0,0,15,0,4,0,0,0,0,0,0,0,3,17,25,27,14,71,60,12,24,6,250
80101100609,0,0,0,4,9,4,6,3,0,30,0,0,7,3,16,6,5,6,0,44,7,5,3,3,11,11,0,7,0,42,6,0,10,0,0,4,0,3,0,21,3,0,8,0,7,8,0,5,0,35,0,0,3,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,8,4,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,17,31,15,48,38,13,22,0,199
80101100610,0,0,0,3,11,11,3,3,0,34,3,7,4,3,18,11,0,0,0,38,0,0,0,0,9,7,3,3,0,31,4,7,9,4,10,3,6,9,0,43,0,3,8,3,17,10,0,0,0,40,0,5,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,4,11,24,26,16,78,44,13,18,3,225
80101100611,0,6,0,0,10,14,6,3,0,41,5,4,9,0,19,25,5,3,0,58,4,0,0,0,10,16,5,9,0,40,0,0,5,0,3,0,0,5,0,23,3,0,3,0,20,5,0,0,0,40,0,3,4,0,0,7,4,0,0,18,0,0,0,0,0,0,5,3,0,10,3,0,3,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,17,22,21,11,69,62,16,18,4,242
80101100612,3,0,5,4,4,18,4,5,0,40,4,0,5,6,19,22,3,12,0,71,0,6,0,0,17,13,8,6,0,40,0,11,3,4,14,4,0,5,0,42,0,0,10,3,38,12,0,6,0,62,0,10,4,0,8,0,3,0,0,23,0,0,0,0,4,0,0,0,0,7,0,9,7,0,6,0,0,3,0,24,0,0,0,0,0,0,0,0,0,3,11,32,31,15,105,70,18,33,10,321
80101100613,0,0,3,0,4,5,8,5,0,18,0,0,6,0,15,8,3,5,0,31,0,0,0,7,5,5,0,0,0,19,0,9,5,8,8,0,0,0,0,26,0,0,0,5,12,5,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,20,11,14,39,32,9,8,0,134
80101100614,4,0,3,0,9,12,0,3,0,30,5,3,10,3,13,10,0,3,0,47,0,5,6,0,7,5,0,7,0,33,4,9,0,0,3,3,0,6,0,22,0,0,3,3,14,6,0,0,0,31,0,5,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,6,0,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,12,25,23,8,58,46,5,22,3,196
80101100615,0,0,0,0,3,5,0,9,0,12,4,9,0,3,5,3,6,0,0,19,0,0,3,0,5,6,0,0,0,15,0,6,4,3,4,5,0,0,0,20,0,0,0,0,5,6,0,0,0,17,0,4,4,0,3,0,0,0,0,5,0,0,4,0,0,4,0,0,0,11,0,5,3,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,21,13,8,29,26,6,15,0,123
80101100616,3,0,3,0,12,15,8,6,0,48,0,5,3,3,14,16,0,7,0,59,0,4,0,6,7,12,4,3,0,38,0,7,4,0,7,0,3,7,0,34,0,0,5,4,18,13,0,3,0,54,0,9,4,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,3,0,0,3,0,0,0,0,12,0,0,0,0,8,0,0,0,0,13,18,29,29,13,76,68,20,28,0,289
80101100617,6,0,0,4,7,7,0,0,0,21,6,6,8,5,15,14,3,0,0,54,0,4,0,0,11,12,3,0,0,36,4,6,0,5,5,0,0,5,0,34,0,4,6,3,12,10,6,0,0,39,6,9,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,5,18,25,25,18,57,54,13,14,4,223
80101100618,0,0,0,0,7,10,0,0,0,25,0,0,4,5,17,8,6,7,0,45,0,0,0,0,6,6,0,4,0,23,0,4,5,6,4,9,4,0,0,25,3,0,3,0,12,7,3,0,0,29,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,4,0,12,0,5,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,17,20,12,50,42,13,17,0,177
80101100619,0,0,0,0,5,13,0,5,0,23,0,3,0,0,16,4,0,0,0,28,0,0,0,0,5,3,4,0,0,16,0,3,9,4,13,0,0,0,0,23,0,0,4,0,9,0,0,3,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,12,18,5,51,23,3,12,0,122
80101100620,0,0,0,0,7,11,3,5,0,32,0,0,4,3,12,17,0,4,0,48,0,0,0,0,4,7,5,5,0,16,0,7,4,0,0,0,0,0,0,17,0,0,7,0,16,9,0,0,0,33,0,6,0,0,3,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,23,15,10,54,45,10,22,3,180
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,0,0,0,4,13,11,0,6,0,35,0,0,0,7,6,9,0,3,0,32,0,0,0,4,0,3,3,4,0,10,0,9,8,3,0,0,5,0,0,21,0,0,0,3,6,3,0,0,0,21,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,4,9,18,17,15,36,32,11,14,0,143
80101100623,0,0,0,0,8,17,0,3,0,25,4,0,5,4,13,17,0,9,0,47,0,0,0,0,3,11,0,3,0,23,4,8,5,0,3,0,0,0,0,18,4,0,0,0,9,13,0,0,0,35,0,9,5,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,17,0,0,0,0,0,0,0,0,0,4,18,22,15,11,43,56,7,20,6,190
80101100701,0,3,4,0,12,3,5,14,0,45,6,7,11,4,20,11,5,7,0,71,0,0,7,0,12,13,7,0,0,36,0,10,8,0,5,0,0,4,0,26,0,4,5,0,11,5,3,3,0,44,0,11,6,0,3,0,0,0,0,15,0,0,0,0,0,4,0,0,0,10,0,3,8,4,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,14,48,40,14,67,42,19,31,0,272
80101100702,0,0,0,0,4,0,7,7,0,18,0,6,6,10,4,12,8,9,0,49,0,0,0,0,0,0,0,0,0,7,0,3,3,0,4,0,0,0,0,13,0,0,4,8,6,8,0,4,0,25,0,12,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,21,26,13,20,33,17,19,0,150
80101100703,0,9,0,0,8,10,3,23,0,62,5,0,10,8,18,27,3,8,0,86,0,0,0,0,4,14,0,5,0,23,0,11,4,0,6,0,0,3,0,21,4,8,3,0,14,3,0,3,0,36,0,3,0,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,7,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,13,35,31,16,56,57,19,44,0,269
80101100704,0,0,0,0,4,8,0,0,0,13,0,5,9,3,7,0,3,0,0,31,0,0,4,0,7,3,0,0,0,14,0,3,4,0,4,5,0,0,0,19,0,0,4,0,8,3,0,0,0,13,0,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,20,10,13,30,24,10,3,0,113
80101100705,4,0,6,6,14,12,5,6,0,54,0,0,4,11,25,21,5,0,0,66,5,0,5,9,9,11,0,0,0,38,0,6,8,0,9,3,0,0,0,27,0,4,4,0,18,7,3,0,0,42,0,7,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,6,0,0,0,16,0,0,0,0,5,0,0,0,0,6,14,22,27,25,78,61,16,20,0,263
80101100706,0,0,0,3,12,7,0,0,0,28,7,3,6,4,14,18,4,6,0,64,0,0,0,0,9,9,0,9,0,26,0,3,8,5,9,3,0,0,0,28,0,3,4,0,12,0,0,0,0,32,0,6,0,0,5,0,0,0,0,15,0,0,0,0,4,0,0,0,0,13,3,0,5,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,21,27,22,12,57,44,7,19,5,221
80101100707,4,0,0,0,11,19,3,10,0,59,0,7,4,8,20,16,6,9,0,65,0,0,5,0,4,8,4,3,0,28,0,6,7,0,0,3,0,0,0,15,0,3,0,3,10,3,7,4,0,31,0,6,0,0,4,6,0,0,0,21,0,0,0,0,3,0,5,3,0,10,0,5,5,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,9,31,21,18,55,64,22,27,3,246
80101100708,0,0,0,4,10,11,0,3,0,27,0,9,3,9,11,15,0,0,0,52,0,0,0,3,3,8,0,8,0,25,0,3,0,3,0,6,0,0,0,16,0,5,5,3,9,0,0,0,0,27,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,10,0,3,0,0,0,0,0,0,4,4,5,25,16,20,41,46,3,11,4,170
80101100709,0,0,0,4,6,8,3,6,0,22,8,0,4,5,14,13,0,6,0,55,0,0,0,0,6,6,0,4,0,17,0,7,3,0,0,0,0,0,0,15,0,4,3,0,9,9,0,0,0,25,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,20,12,13,35,39,10,17,3,160
80101100710,0,0,0,0,6,10,5,7,0,35,4,0,6,8,19,23,8,4,0,74,0,5,0,0,9,6,0,6,0,33,0,9,5,3,4,3,0,3,0,29,0,0,0,3,9,4,3,0,0,21,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,4,9,10,25,18,12,53,61,13,17,4,220
80101100711,3,3,0,4,12,10,7,8,0,49,7,7,16,5,24,12,4,5,0,76,0,0,3,0,15,15,5,0,0,50,0,12,0,12,7,0,0,0,0,31,8,0,6,4,14,15,0,0,0,52,0,8,3,5,3,0,0,0,0,17,0,3,0,0,0,9,0,0,0,16,0,12,3,0,8,9,0,0,0,31,0,0,0,0,0,0,0,0,6,4,19,39,32,29,83,76,20,20,11,333
80101100712,0,0,5,0,6,6,6,12,0,47,6,3,3,5,12,20,3,14,0,67,0,3,0,0,11,5,5,0,0,25,0,5,4,0,4,0,0,0,0,15,0,3,6,0,13,6,3,0,0,37,0,3,3,0,0,5,0,0,0,12,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,7,0,0,0,22,0,0,0,0,6,3,0,0,0,6,17,40,26,16,49,54,16,25,0,230
80101100713,0,0,3,0,5,3,0,0,0,17,9,7,4,4,8,11,0,5,0,47,0,8,3,0,6,5,0,3,0,30,0,9,0,0,4,0,0,0,0,15,0,6,5,0,11,10,3,0,0,24,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,5,7,24,17,12,36,35,10,13,0,153
80101100714,0,0,0,0,3,3,0,0,0,16,6,0,11,4,9,14,0,3,0,49,0,0,0,0,8,10,4,3,0,19,0,0,0,5,6,0,0,0,0,14,0,8,3,0,12,10,0,0,0,39,0,5,5,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,20,21,10,46,39,9,11,0,160
80101100801,0,0,0,0,13,10,5,0,0,29,0,8,5,4,16,10,0,0,6,37,0,0,0,4,5,11,5,0,0,22,0,7,10,0,4,0,0,0,0,26,0,5,5,0,9,6,0,0,0,24,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,6,24,24,4,55,29,14,7,5,171
80101100802,0,0,0,0,6,9,4,0,0,33,3,0,8,7,24,24,3,4,0,68,0,0,0,0,10,0,3,6,0,25,0,10,4,3,4,0,0,0,0,24,3,6,10,5,9,5,0,4,0,37,4,3,3,3,0,0,0,0,0,15,0,0,0,0,5,3,5,0,0,12,0,3,3,0,7,5,0,0,0,13,0,0,0,0,4,0,0,0,0,9,9,30,27,20,66,50,12,16,0,235
80101100803,0,0,0,0,6,9,0,4,0,28,3,11,6,12,12,14,0,0,0,60,0,3,0,3,4,5,4,0,0,21,0,8,6,0,4,0,0,0,0,18,0,9,0,4,18,12,0,0,0,36,0,10,8,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,13,0,8,5,0,0,4,0,0,0,18,0,0,0,0,5,0,0,0,0,3,3,35,33,24,50,43,9,9,0,216
80101100804,0,0,4,0,0,7,0,0,0,15,0,3,0,0,14,9,3,4,0,28,0,0,5,0,7,3,0,0,0,17,0,0,6,5,5,3,0,3,0,22,0,4,0,6,6,8,0,0,0,24,0,4,3,4,9,0,0,0,0,16,0,3,0,0,3,0,0,0,0,4,0,0,0,3,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,3,17,23,10,47,30,8,14,0,156
80101100805,6,3,0,0,17,10,5,12,0,45,3,3,3,6,13,12,6,3,0,56,0,0,3,0,5,15,0,0,0,33,5,7,3,8,12,5,0,0,0,38,0,3,3,4,11,11,6,0,0,44,0,6,7,0,0,0,0,0,0,13,0,0,0,0,3,0,0,4,0,9,0,0,0,4,5,3,0,0,0,13,0,0,0,0,8,0,0,0,0,5,16,33,22,23,67,66,18,18,0,253
80101100806,0,6,4,3,11,9,7,9,0,36,0,5,5,3,15,12,4,4,0,50,0,0,0,0,3,3,3,0,0,18,0,8,5,0,3,0,0,0,0,19,0,0,4,0,8,3,4,0,0,30,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,21,19,11,42,36,16,16,0,170
80101100807,3,3,3,5,20,17,0,9,0,53,4,6,8,5,30,28,12,8,0,99,0,4,0,0,5,9,3,4,0,24,0,8,0,4,7,0,4,6,0,23,0,0,3,3,22,8,0,0,0,44,0,0,3,0,5,0,3,0,0,19,0,0,0,0,3,0,0,3,0,13,0,7,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,3,0,15,11,28,16,19,97,70,21,29,7,303
80101100808,0,0,0,0,9,3,3,6,0,22,0,5,3,0,14,13,3,9,0,51,0,0,0,0,8,10,0,0,0,19,4,9,9,0,11,4,4,0,0,36,0,6,7,0,7,12,4,0,0,32,0,0,4,0,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,3,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,9,22,28,11,51,45,10,13,0,195
80101100809,0,0,0,4,5,9,3,11,0,34,5,8,8,4,17,9,7,3,0,68,0,4,4,4,0,8,0,3,0,23,0,8,0,3,0,7,0,0,0,22,0,4,3,0,16,9,0,0,0,45,0,10,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,3,0,3,4,4,0,0,0,8,0,0,0,0,0,0,0,0,4,6,7,35,23,19,55,53,12,21,3,229
80101100810,0,0,0,0,4,3,0,10,0,20,0,10,5,6,18,16,3,5,0,68,0,0,3,3,0,3,0,0,0,18,0,0,4,3,4,7,0,4,0,20,0,3,5,6,12,6,0,7,0,36,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,5,20,20,23,46,43,8,24,5,185
80101100811,0,3,0,0,5,0,3,0,0,11,0,5,3,0,8,13,4,6,0,36,0,0,0,0,4,6,0,5,0,13,0,5,0,0,0,3,0,0,0,14,0,0,0,7,7,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,19,12,12,23,29,6,9,0,111
80101100812,0,0,0,0,8,7,0,5,0,25,0,8,8,3,7,13,4,5,0,53,0,5,4,0,7,12,0,0,0,25,0,9,5,3,6,0,0,4,0,19,6,4,0,0,15,5,0,0,0,25,0,12,0,0,9,0,0,0,0,22,0,0,0,0,0,4,0,0,0,8,3,9,4,0,0,0,0,0,0,15,0,0,0,0,4,3,0,0,3,14,8,36,19,9,49,44,8,16,9,205
80101100901,0,0,0,0,14,15,0,7,0,32,9,5,0,0,11,15,0,5,0,44,0,0,0,0,10,9,6,3,0,28,3,8,4,0,0,5,0,0,0,27,0,3,0,0,12,9,4,3,0,31,0,11,4,0,6,3,0,0,0,16,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,28,21,10,54,52,10,11,0,196
80101100902,0,0,3,3,4,3,4,6,0,26,3,7,5,4,9,6,3,0,0,36,0,3,0,3,3,5,3,3,0,20,0,0,3,4,0,0,0,5,0,12,0,4,4,0,5,8,4,0,0,22,0,4,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,25,16,19,27,29,16,13,0,159
80101100903,0,0,0,0,3,11,3,3,0,28,11,7,4,4,17,12,14,6,0,67,0,4,0,0,12,10,3,5,0,33,0,5,4,3,5,6,0,0,0,24,7,0,8,0,16,10,0,5,3,38,0,0,3,0,0,5,0,0,0,13,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,12,19,23,14,59,51,21,22,6,233
80101100904,3,0,6,8,9,11,4,12,0,48,0,4,6,0,15,14,3,7,0,60,0,0,0,0,3,8,3,5,0,20,3,5,0,0,0,0,0,0,0,16,4,0,3,3,6,10,0,0,0,33,0,3,6,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,12,21,20,16,38,47,18,28,0,202
80101100905,3,0,0,4,5,15,3,6,0,36,3,7,6,6,15,19,5,7,0,65,0,0,0,0,0,7,7,4,0,24,0,5,3,4,4,3,3,4,0,34,0,3,5,5,12,0,0,4,0,29,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,6,9,26,13,16,43,53,17,27,4,203
80101100906,0,0,0,3,14,8,4,11,0,49,9,9,11,3,25,18,0,6,0,78,0,4,0,0,14,7,4,3,5,37,0,4,5,3,4,4,0,0,0,23,0,6,3,0,7,8,5,0,0,35,0,5,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,12,34,23,14,65,53,22,24,6,246
80101100907,0,0,0,0,6,8,3,9,0,22,0,0,4,5,9,3,4,5,0,30,0,0,8,0,4,0,5,0,0,21,0,0,0,0,4,0,0,0,0,10,0,0,8,0,7,0,0,3,0,24,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,11,19,13,38,24,11,13,0,133
80101100908,0,0,3,0,7,9,0,9,0,26,3,0,5,3,8,10,0,0,4,36,0,0,0,3,7,6,3,0,0,26,0,7,7,4,5,10,0,0,0,23,6,0,0,0,20,6,0,0,0,32,0,6,0,0,3,4,0,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,6,0,8,0,3,0,0,0,0,0,0,0,7,5,15,18,19,52,37,11,19,4,177
80101100909,0,0,0,3,3,0,0,3,0,16,0,4,4,3,13,6,0,4,0,34,0,0,0,0,6,7,8,8,0,25,0,5,3,0,6,5,0,0,0,18,0,0,0,0,14,0,0,3,0,23,0,4,0,0,3,4,0,0,0,17,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,9,8,40,34,12,20,0,148
80101100910,3,0,0,0,0,4,3,4,0,27,6,0,3,5,19,17,4,0,0,62,0,0,3,6,6,3,0,9,0,27,3,3,3,0,3,3,0,3,0,16,6,0,3,3,6,3,0,0,0,26,0,6,8,0,3,5,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,12,0,0,0,0,0,4,0,0,0,3,15,13,19,16,47,38,8,21,0,187
80101101001,5,0,0,0,6,5,0,3,0,20,0,4,3,3,9,10,0,7,0,39,0,0,3,0,6,9,4,3,0,32,0,8,3,4,0,3,0,0,0,17,0,5,3,0,7,6,0,4,0,28,0,4,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,12,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,3,10,22,16,17,36,39,8,23,3,172
80101101002,0,0,0,0,13,10,0,7,0,30,4,4,7,7,12,3,3,4,0,37,0,0,3,3,3,10,5,0,0,24,4,6,0,5,6,5,0,3,0,19,0,0,3,0,11,9,4,0,0,34,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,8,0,0,0,12,6,0,0,0,0,0,0,0,0,4,13,22,19,19,47,45,9,14,3,184
80101101003,4,3,0,3,14,0,5,8,0,40,0,5,0,3,13,13,4,10,0,46,0,4,0,0,10,13,0,3,0,34,0,13,0,6,4,0,0,0,0,25,0,3,5,3,10,9,0,3,0,41,5,9,0,0,4,0,0,0,0,19,0,0,0,0,3,5,0,0,0,5,4,5,0,0,4,3,0,4,0,17,0,3,0,0,0,0,0,0,0,6,5,39,6,25,57,49,7,34,0,226
80101101004,0,0,0,3,8,13,9,8,0,37,3,3,10,10,15,16,3,9,0,74,0,6,0,0,0,7,0,6,0,23,0,3,4,0,0,8,0,0,0,14,3,0,5,5,7,3,3,0,0,24,0,3,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,23,24,16,31,47,13,20,0,197
80101101005,0,0,5,6,4,17,0,11,0,52,4,6,8,4,20,17,5,9,0,84,3,0,0,0,6,6,3,8,0,32,0,8,9,3,0,7,0,0,0,29,0,3,4,6,14,8,4,0,0,37,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,9,0,4,4,0,4,4,0,0,0,18,0,0,0,0,4,0,0,0,0,12,10,26,28,26,59,66,19,32,3,268
80101101101,3,0,5,4,13,22,10,5,0,63,3,5,13,8,22,27,3,15,0,98,3,0,4,0,10,3,3,13,0,39,4,3,8,7,7,5,4,0,0,33,3,3,8,9,14,6,3,4,0,53,0,6,6,0,6,0,0,5,0,20,0,0,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,15,0,0,0,0,0,5,0,0,6,11,17,25,46,28,73,67,25,45,3,340
80101101102,4,0,4,0,6,17,0,8,0,32,5,0,6,5,16,14,0,4,0,56,0,5,3,0,0,10,4,4,0,27,0,5,4,0,4,0,0,0,0,14,0,6,6,0,15,8,0,0,0,33,0,3,4,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,11,17,23,12,52,42,6,12,0,180
