SA1_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
80104103812,0,0,5,0,0,8,0,3,0,18,4,10,4,5,3,5,0,0,0,28,14,20,9,5,10,9,0,9,0,78,25,52,11,9,18,0,0,5,0,107,21,17,9,3,10,0,0,0,0,60,3,3,0,6,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,99,26,27,41,24,0,17,4,300
80104103813,0,4,0,3,0,0,3,5,0,14,0,0,0,3,0,5,0,0,0,9,3,8,3,0,8,8,0,0,0,32,13,31,4,8,17,4,0,0,0,73,16,12,3,3,6,0,5,0,0,50,7,10,0,0,4,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,63,10,23,36,12,8,6,3,203
80104103814,0,0,0,3,0,10,0,4,0,13,0,0,0,4,0,0,0,0,0,12,4,10,0,5,3,6,0,6,0,36,15,24,8,9,8,5,0,0,3,64,12,16,3,0,7,0,0,0,0,45,7,0,0,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,57,15,24,30,14,0,6,10,190
80104103815,0,0,3,0,0,6,0,0,0,14,0,3,0,0,3,5,0,0,0,11,12,11,0,4,4,0,0,0,6,37,28,28,3,5,7,4,0,0,0,72,18,17,4,8,13,0,0,0,0,63,4,14,3,0,8,5,3,3,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,79,15,20,37,16,5,3,5,237
80104103907,0,0,0,4,0,0,0,7,0,11,0,3,0,4,0,0,0,0,0,9,8,15,3,3,0,0,3,0,0,26,7,11,4,8,3,0,0,3,0,40,6,10,0,3,11,0,4,0,0,35,3,3,0,0,3,0,0,0,0,14,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,15,20,15,6,5,8,3,143
80104103908,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,6,0,0,0,18,3,14,9,11,10,3,3,0,0,64,13,22,3,3,7,0,0,0,0,56,0,6,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,14,16,19,7,11,10,8,153
80104103910,0,0,0,0,0,0,0,0,0,4,9,9,9,14,11,7,0,7,0,66,25,65,23,30,25,18,12,21,7,213,17,21,13,9,14,0,0,8,8,91,6,16,7,0,10,0,0,5,0,38,5,3,0,8,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,111,55,56,72,29,17,30,12,436
80104103911,0,0,0,0,4,0,0,0,0,6,0,0,4,3,3,11,0,3,0,27,6,20,11,13,10,6,3,9,0,72,0,8,0,0,5,0,0,0,0,20,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,36,10,24,15,20,3,14,6,135
80104103912,0,0,0,3,0,3,0,0,0,13,0,0,4,8,0,3,0,3,0,24,9,11,10,5,3,7,0,0,0,44,11,26,3,0,3,0,0,0,0,49,10,19,12,3,15,0,0,4,0,63,0,9,5,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,69,26,25,25,15,7,12,5,222
80104103913,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,15,13,19,11,11,10,9,3,5,0,71,9,9,0,3,3,0,0,0,0,31,3,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,13,18,18,6,0,5,4,131
80104103914,0,0,0,0,0,0,0,0,4,7,0,6,4,7,3,6,0,4,0,33,9,11,0,8,4,0,0,0,0,35,26,37,13,7,11,0,0,0,5,97,13,11,8,5,12,3,0,5,0,58,0,10,6,0,3,0,0,0,3,23,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,75,31,31,35,12,0,14,9,257
80104103915,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,4,0,0,0,19,0,15,3,6,4,0,0,0,0,33,17,18,11,4,8,3,0,3,3,67,7,12,4,5,5,0,0,0,0,35,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,56,18,14,23,8,5,7,3,167
80104103916,0,0,0,0,0,0,0,0,0,5,0,7,5,6,5,9,0,4,0,34,18,41,16,28,14,18,7,9,4,160,5,22,3,7,5,8,0,4,0,66,5,3,3,0,4,0,0,0,4,26,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,77,27,50,40,39,9,18,8,302
80104103917,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,4,0,0,0,21,4,15,3,10,9,8,0,3,0,67,4,15,0,9,3,0,0,0,0,30,0,4,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,11,22,17,11,4,6,0,125
80104103918,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,13,8,29,12,8,9,5,5,11,0,79,0,9,0,3,4,0,5,0,0,22,0,0,0,3,3,0,0,0,0,8,0,5,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,43,13,20,23,7,6,12,4,135
80104103919,0,0,0,0,0,0,0,4,0,7,0,0,0,4,0,0,0,0,0,7,5,9,8,0,5,0,0,4,0,38,6,20,0,9,5,4,0,3,0,48,10,14,0,0,4,0,0,0,0,28,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,12,18,20,8,0,11,0,146
80104103920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,7,24,6,7,9,7,10,9,0,90,3,6,0,5,3,4,0,0,0,24,0,6,0,0,3,0,0,0,0,16,0,3,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,13,14,21,14,8,12,3,141
80104103921,0,0,0,0,0,0,0,0,0,3,0,7,0,5,5,4,0,9,0,26,14,50,23,18,15,7,7,7,0,143,14,21,10,10,14,0,4,4,0,75,6,3,3,0,3,0,0,0,0,16,3,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,82,32,32,41,16,8,22,0,274
80104103922,0,0,0,3,0,8,0,0,0,13,3,3,0,3,7,6,0,0,0,26,11,17,5,6,8,4,0,3,0,61,23,32,6,8,14,0,0,0,0,87,15,19,6,4,10,3,0,0,0,55,0,7,0,0,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,59,75,17,32,34,27,0,10,0,256
80104103923,0,0,0,5,0,8,0,4,0,16,0,4,3,4,0,6,0,0,0,10,5,15,3,5,3,5,0,5,0,38,21,42,7,4,12,0,0,4,4,87,26,28,10,6,9,3,0,0,0,90,0,3,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,96,23,25,34,17,0,9,3,268
80104103924,0,0,0,4,0,0,0,0,0,11,0,0,6,5,3,7,0,0,0,25,10,16,5,0,6,3,3,0,0,44,7,35,3,12,10,0,0,0,0,72,16,22,0,3,8,0,0,3,0,49,3,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,69,14,28,32,13,4,9,4,216
80104103925,0,0,0,0,0,6,4,0,0,14,0,4,0,0,3,3,0,0,0,16,4,11,0,8,6,3,0,7,0,44,23,30,4,7,8,4,0,3,4,85,14,16,3,4,8,0,0,0,0,56,3,8,0,8,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,76,13,32,32,18,4,13,4,249
80104103926,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,15,5,18,6,14,10,3,7,4,0,61,0,11,6,5,10,0,0,0,0,35,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,13,20,24,3,3,4,0,121
80104103927,4,0,0,4,0,0,0,5,0,11,4,12,0,7,0,0,0,0,0,26,7,33,9,8,16,9,5,5,0,99,27,32,10,9,11,0,4,0,4,98,8,19,3,9,12,6,4,5,3,60,0,8,7,0,0,0,0,8,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,99,29,36,40,18,10,28,13,322
80104103928,0,0,0,4,0,0,0,0,0,3,0,0,6,0,5,0,0,0,0,18,0,4,0,0,4,0,0,0,0,24,8,13,10,9,5,4,0,0,0,49,6,8,0,4,0,0,0,3,0,30,6,8,0,0,4,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,18,17,25,7,3,10,4,153
80104103929,0,0,0,0,3,0,0,3,0,6,0,8,0,3,4,5,0,0,0,26,12,25,14,13,15,17,5,4,0,99,8,16,7,9,11,4,0,4,0,50,0,6,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59,21,20,29,24,4,9,0,201
80104104001,0,0,4,3,0,0,0,0,0,9,3,7,14,15,8,8,0,4,0,72,18,42,23,22,10,15,9,12,0,156,10,20,14,15,14,9,7,6,0,88,8,12,9,8,16,0,0,3,0,52,3,9,5,3,6,0,0,4,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,98,61,59,50,32,13,31,3,402
80104104002,0,0,4,7,0,3,0,3,0,16,3,0,0,0,6,0,0,0,0,17,5,10,7,4,4,3,0,0,0,37,12,9,0,3,3,0,0,0,6,33,22,21,4,5,10,0,0,0,0,55,9,13,4,0,13,4,3,0,0,41,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,57,22,20,33,13,4,5,3,213
80104104005,0,0,0,0,0,6,0,0,0,13,0,3,3,4,9,0,0,0,0,18,4,13,9,5,7,0,0,0,0,39,10,26,0,10,7,0,0,0,5,65,13,10,12,0,5,0,4,7,0,50,5,4,3,0,4,0,0,0,0,15,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,56,22,20,37,11,4,12,7,204
80104104006,0,0,0,0,0,3,0,3,0,11,0,6,4,4,4,0,0,0,0,20,5,9,7,5,7,0,4,3,0,41,17,16,4,4,4,0,0,3,0,55,12,14,3,0,10,0,0,0,0,46,0,7,0,4,4,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,17,22,26,13,8,11,0,180
80104104007,0,0,0,4,0,5,0,3,0,16,0,0,10,6,6,3,0,0,0,24,6,23,8,9,4,6,0,11,0,67,9,26,10,5,13,0,3,5,0,71,13,23,6,4,15,0,0,4,0,69,7,13,0,0,5,0,0,0,0,29,0,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,89,30,30,47,19,4,22,6,285
80104104008,3,0,0,3,3,6,0,6,0,20,0,7,5,5,3,5,0,4,0,32,8,15,13,12,7,0,0,10,0,69,14,30,3,4,11,4,0,4,4,77,25,28,3,14,20,0,0,4,0,91,3,7,3,3,4,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,91,33,35,53,18,4,26,4,317
80104104011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104013,0,0,0,0,0,3,0,0,0,5,0,5,3,4,0,0,0,3,0,10,8,4,0,0,0,0,0,6,0,27,15,19,15,5,11,4,0,0,0,69,11,9,5,3,4,0,0,0,0,28,0,6,5,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,25,14,22,7,6,10,0,157
80104104014,0,0,0,7,0,7,0,0,0,14,0,3,0,8,9,0,0,4,0,23,6,21,14,9,7,0,4,0,0,64,6,11,5,4,0,6,0,4,0,39,16,9,3,5,11,4,0,4,0,48,8,3,6,0,10,0,0,0,0,24,0,4,3,0,0,0,0,3,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,41,53,35,29,37,11,5,20,0,222
80104104015,0,0,0,4,0,5,0,0,0,18,0,3,3,3,4,0,0,0,0,23,11,16,5,11,4,0,0,0,0,52,4,19,7,5,6,0,0,3,3,46,15,18,5,3,11,3,0,0,0,59,3,3,5,3,3,0,0,3,0,24,0,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,67,20,36,27,16,9,16,3,235
80104104017,0,0,0,5,0,0,0,0,0,5,0,0,4,9,5,0,0,6,0,23,15,18,3,11,8,3,5,5,0,75,16,19,9,3,7,7,0,0,0,60,5,10,3,0,4,0,0,0,0,28,3,7,3,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,24,32,19,14,9,10,3,200
80104104018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,0,4,0,0,0,17,0,0,0,3,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,8,3,5,0,0,42
80104104019,0,0,0,3,0,0,0,4,0,8,0,0,0,4,0,0,0,0,0,9,0,3,5,0,0,0,0,0,0,13,8,0,0,0,10,0,0,0,0,23,3,13,3,3,0,0,0,0,0,27,4,9,4,0,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,17,17,18,4,0,10,0,115
80104104020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,4,5,0,24
80104104022,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,6,0,3,0,21,19,7,12,17,12,16,0,6,0,88,7,10,10,5,4,6,0,0,0,47,3,6,0,0,3,0,0,0,0,12,0,7,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,20,31,21,23,0,15,9,174
80104104023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104024,0,0,0,0,5,0,0,3,0,9,0,8,3,4,0,5,0,0,0,23,5,13,3,8,6,0,0,3,3,51,8,14,9,4,0,0,0,0,0,39,15,11,0,0,3,0,0,0,0,40,0,3,0,0,9,0,3,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,52,28,20,23,6,6,12,3,176
80104104025,0,0,0,0,0,0,0,3,0,4,8,0,0,3,0,3,0,7,0,29,9,11,11,11,7,11,0,3,4,67,12,24,12,5,9,6,6,0,0,71,0,9,7,0,3,0,0,8,0,40,0,5,4,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,60,34,25,24,21,4,22,5,218
80104104026,0,0,0,0,0,0,0,0,0,12,6,14,7,17,5,12,0,0,3,55,14,64,20,30,28,21,8,17,3,199,10,22,16,12,13,0,0,6,3,78,8,12,5,9,5,0,0,3,3,43,4,3,3,0,7,0,0,3,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,111,53,66,56,36,14,32,15,420
80104104027,0,0,0,0,0,0,0,3,0,0,0,4,14,9,7,3,0,7,0,38,8,53,17,22,17,20,9,19,3,161,8,23,10,6,4,0,3,7,0,73,6,5,3,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,88,36,40,41,31,16,36,3,315
80104104028,0,0,0,5,0,4,0,0,0,14,0,10,10,6,14,4,0,0,0,48,7,26,6,8,14,7,0,5,6,94,0,8,0,4,5,0,0,5,0,20,8,0,4,3,6,0,5,0,0,20,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52,27,28,43,14,8,13,6,212
80104104029,0,0,0,5,3,0,0,0,0,10,7,5,8,7,9,0,0,0,0,37,17,31,16,24,17,6,10,10,4,134,3,10,0,10,7,5,0,0,0,41,6,6,0,0,3,0,0,0,0,19,0,6,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,60,21,49,34,13,9,15,10,251
80104104030,0,0,0,4,0,5,0,0,0,11,5,16,10,25,6,12,3,6,0,78,33,83,34,60,34,32,17,24,5,319,11,27,17,9,4,3,0,12,0,83,3,12,4,0,7,0,5,0,0,36,5,8,5,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,143,69,104,55,55,25,45,9,557
80104104031,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,16,14,19,4,7,4,4,0,0,0,52,14,9,0,5,5,5,0,5,4,41,3,10,0,4,8,0,0,0,0,19,3,8,0,0,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,11,14,28,7,4,4,0,144
80104104032,0,0,0,0,0,0,0,0,0,0,5,4,3,0,6,7,0,0,0,16,10,26,15,11,20,8,4,8,3,97,0,12,5,3,5,0,0,0,0,21,0,0,0,6,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,23,23,24,17,4,16,3,165
80104104301,0,0,0,9,0,4,0,0,0,13,0,0,0,0,0,3,0,0,0,10,4,8,0,0,0,0,0,0,0,12,4,9,4,0,3,0,0,0,0,20,8,16,4,6,12,0,0,0,0,47,5,12,0,0,4,3,0,0,5,29,0,4,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,50,10,15,27,8,5,5,0,147
80104104302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80104104401,0,0,0,0,0,5,0,4,0,15,4,11,9,4,3,6,0,5,0,28,3,16,15,12,8,8,5,3,7,65,26,31,11,5,13,7,0,6,0,100,25,26,6,11,15,0,4,0,0,88,9,12,0,7,7,0,0,0,0,29,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,88,48,32,44,21,7,19,11,340
80104104402,0,0,0,0,0,0,0,4,0,5,3,6,5,5,0,3,0,0,0,26,12,22,8,9,7,4,0,5,7,70,35,47,7,5,10,3,0,6,0,113,26,26,4,12,9,3,0,0,0,84,3,6,0,0,4,0,0,4,5,30,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,103,31,31,39,19,3,15,5,333
80104104404,0,0,4,6,0,7,0,7,0,20,0,9,4,0,0,5,0,0,0,27,8,25,10,15,0,5,4,4,7,71,25,43,10,8,16,0,0,0,6,112,22,37,6,0,20,3,0,0,4,101,6,4,5,4,9,0,0,0,4,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,113,33,34,50,23,6,14,19,354
80104104405,0,0,0,0,0,9,0,5,0,13,0,6,0,6,4,7,0,0,0,15,12,16,0,0,5,0,0,0,3,33,27,39,4,10,14,0,0,3,0,98,26,12,3,12,10,0,0,0,0,61,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,72,7,26,33,19,0,9,3,236
80104104409,0,0,0,8,0,3,0,0,0,17,0,0,0,9,0,3,0,0,0,15,7,6,5,6,4,3,0,0,0,36,15,25,3,4,9,0,0,0,0,60,12,13,7,11,10,0,0,5,0,59,8,4,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,55,18,29,30,13,3,3,0,191
80104104410,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,0,0,16,7,19,6,8,11,10,5,6,4,75,0,9,4,3,4,0,0,0,0,25,0,0,6,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,15,17,11,13,5,11,6,126
80104104411,0,0,4,3,0,3,0,0,0,18,0,6,0,3,4,4,0,0,0,28,4,12,0,5,0,5,0,5,4,31,11,14,3,0,8,0,0,4,0,39,14,28,0,0,5,0,0,0,0,41,13,11,0,0,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,66,11,18,28,16,4,7,8,184
