SA1_CODE_2021,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
80107108803,5,0,4,0,0,0,20,0,0,4,0,0,4,0,0,9,0,9,13,7,12,8,0,0,60,4,7,4,11,11,5,0,0,34,3,12,8,6,9,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,8,3,15,10,6,13,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,38,36,23,46,24,0,0,183
80107108804,3,6,8,0,0,0,25,0,3,4,4,0,0,0,0,12,5,18,8,13,9,3,0,0,60,0,16,17,15,10,5,6,0,60,0,13,11,14,15,0,0,0,66,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,7,3,18,13,19,17,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,18,58,47,59,48,17,4,0,237
80107108805,9,0,0,0,0,0,12,4,4,4,0,0,0,0,0,10,0,11,11,3,0,6,0,0,37,0,10,5,3,5,3,0,0,32,5,19,7,11,4,0,0,0,53,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,19,16,11,8,0,0,0,61,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,12,7,49,42,18,19,8,3,0,149
80107108806,0,6,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,12,3,0,7,4,0,0,30,3,4,0,6,10,0,0,0,30,3,9,15,6,0,7,0,0,38,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,6,8,11,15,9,4,7,0,0,41,0,0,0,0,0,0,0,0,0,4,3,5,4,0,3,0,0,13,12,33,25,22,20,17,0,0,127
80107108807,4,0,0,3,0,0,14,0,0,0,0,0,0,0,0,5,0,14,10,12,13,3,0,0,47,3,5,9,13,7,3,0,0,43,4,16,18,22,6,4,0,0,76,5,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,9,18,20,26,11,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,12,42,51,54,38,14,8,0,204
80107108808,6,4,0,5,0,0,13,0,0,0,0,4,0,0,0,4,6,10,12,10,7,0,0,0,40,4,0,7,5,6,0,0,0,23,8,11,18,9,4,5,0,0,52,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,3,10,17,18,9,9,3,0,0,64,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,11,14,35,36,23,31,15,5,0,152
80107108809,5,8,8,3,0,0,26,0,0,3,3,0,0,0,0,9,3,12,22,9,7,9,0,0,69,0,10,7,19,21,5,0,0,63,15,23,9,23,15,3,4,0,86,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,0,0,10,18,27,9,22,13,10,4,0,97,0,0,0,4,0,0,0,0,3,6,5,0,0,4,0,0,0,15,26,57,46,64,57,28,4,0,291
80107108810,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,6,0,7,0,3,3,0,0,0,17,0,7,7,8,0,4,0,0,24,4,7,4,9,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,10,9,5,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,0,0,18,6,33,19,25,15,9,0,0,112
80107108901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,5,0,0,9,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,5,7,9,12,0,0,31
80107109001,9,3,0,0,0,0,14,0,3,0,0,0,0,0,0,5,0,6,3,4,0,5,0,0,18,0,4,13,6,0,0,0,0,19,0,8,5,8,3,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,3,8,3,12,0,0,32,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,11,0,25,34,20,6,21,5,0,112
80107109002,6,3,0,0,0,0,14,0,3,3,0,0,0,0,0,7,0,8,7,3,3,4,0,0,28,0,3,5,0,0,5,0,0,9,0,4,6,6,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,6,6,7,3,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,6,0,16,3,19,22,22,14,18,5,0,112
80107109003,8,12,5,13,3,0,41,0,8,4,3,9,3,0,0,29,7,10,20,32,18,24,3,0,113,0,7,8,12,0,8,0,0,36,3,0,10,8,8,9,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,9,3,0,11,10,11,14,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,17,16,25,57,60,43,72,21,0,287
80107109004,7,11,4,0,0,0,37,0,0,7,11,10,8,0,0,34,3,26,17,20,17,14,5,4,108,6,0,16,0,16,9,0,0,46,4,19,14,8,10,8,3,0,74,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,5,22,16,12,11,9,3,0,83,0,0,0,0,0,0,0,0,3,5,6,0,5,0,0,0,0,18,21,64,61,49,59,43,17,4,329
80107109005,12,0,3,0,0,0,22,0,3,6,0,0,0,0,0,7,0,16,11,6,12,9,0,0,58,0,9,8,5,4,7,4,0,31,4,14,13,9,9,7,0,0,49,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,6,8,15,17,6,9,5,0,0,59,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,5,0,19,8,49,62,22,29,28,7,0,200
80107109006,3,7,3,3,0,0,33,0,0,4,3,6,0,0,0,10,4,27,13,9,3,4,3,0,61,0,3,6,3,10,0,0,0,25,4,10,6,12,11,3,3,0,40,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,11,3,10,3,15,13,4,8,0,59,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,11,10,56,33,42,30,20,11,0,200
80107109007,9,0,4,0,0,0,29,0,0,0,6,0,0,0,0,7,4,20,15,7,6,6,0,0,60,4,9,6,6,0,3,4,0,37,5,10,14,12,15,8,0,0,58,4,0,0,3,4,0,0,0,7,0,0,0,0,4,0,0,0,10,9,16,13,15,22,6,0,0,79,0,0,0,0,0,0,0,0,4,3,0,5,3,5,10,0,0,31,19,53,55,37,40,28,14,0,243
80107109008,7,0,10,0,0,0,28,0,3,0,4,4,3,0,0,15,0,17,21,15,7,12,0,0,72,3,7,17,13,7,9,4,0,50,11,19,13,12,14,11,6,0,79,0,0,0,0,0,0,0,0,3,0,0,4,0,6,5,0,0,13,12,21,10,22,15,10,4,0,102,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,14,24,64,58,52,47,37,9,0,286
80107109009,5,4,4,3,0,0,18,0,6,6,3,3,5,0,0,15,0,8,17,15,4,8,3,0,53,0,9,6,3,0,3,0,0,22,0,8,7,10,5,9,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,5,6,0,0,44,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,3,0,13,9,35,39,31,20,28,8,0,164
80107109010,14,18,22,12,3,0,62,0,0,9,3,5,6,0,0,22,4,11,19,13,24,19,7,0,105,0,0,4,15,8,3,5,0,39,4,3,13,10,10,13,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,12,4,3,11,10,10,11,0,0,63,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,10,17,24,57,54,66,61,20,0,293
80107109011,10,5,3,4,0,0,32,0,3,6,8,0,4,0,0,16,0,12,28,19,17,17,5,0,101,0,5,3,9,13,13,0,0,35,0,10,12,12,3,9,3,0,54,0,0,0,0,0,0,0,0,6,0,4,0,0,0,6,0,0,8,0,10,16,17,4,10,6,0,68,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,14,10,36,63,59,40,56,13,0,274
80107109012,4,0,0,0,0,0,8,0,0,0,3,0,3,0,0,7,4,9,11,12,11,15,3,0,66,0,6,5,0,9,5,0,0,31,8,5,5,6,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,8,5,5,11,3,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,14,13,30,27,28,23,33,9,0,162
80107109013,8,3,11,9,0,0,39,0,0,0,0,7,4,0,0,6,8,12,15,14,8,11,10,0,65,0,0,4,7,4,14,0,0,29,3,7,3,13,4,3,0,0,37,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,3,5,12,3,14,3,4,0,0,45,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,11,17,28,32,34,35,41,13,0,196
80107109014,13,7,3,0,3,0,36,0,0,3,3,5,0,0,0,10,3,17,18,19,12,10,3,0,90,0,4,5,12,5,6,0,0,36,0,8,8,7,9,12,0,0,47,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,5,14,12,8,9,12,4,0,57,0,0,0,0,0,0,0,0,3,0,6,0,0,0,5,5,0,18,13,49,52,52,41,35,13,0,253
80107109015,11,0,5,3,0,0,21,0,5,0,0,4,0,0,0,12,0,17,21,8,0,3,4,0,52,0,5,11,8,7,8,0,0,32,10,9,16,10,3,7,5,0,44,5,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,7,7,9,13,10,4,6,7,0,57,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14,16,35,56,27,23,21,9,0,185
80107109016,10,9,5,4,0,0,37,0,0,0,4,4,3,0,0,16,9,19,21,14,7,9,0,0,75,0,15,15,7,7,7,0,0,47,0,12,14,9,4,4,0,0,47,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,12,14,8,7,11,0,0,56,0,0,0,0,0,0,0,0,0,4,6,4,0,0,5,0,0,25,11,58,68,42,39,32,4,0,257
80107109017,4,0,0,0,0,0,12,0,0,5,0,0,0,0,0,5,0,8,5,5,5,0,0,0,31,0,0,4,4,0,0,0,0,10,0,0,0,4,8,3,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,0,0,4,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,11,5,20,25,17,15,4,0,0,88
80107109018,7,3,5,4,0,0,32,0,4,0,3,0,9,0,0,17,8,18,21,4,8,9,4,0,68,0,6,10,5,7,5,4,0,24,0,8,7,4,4,6,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,3,10,9,3,3,7,3,0,43,0,0,0,0,0,0,0,0,7,0,0,3,0,3,4,0,0,7,12,29,49,25,36,29,12,0,197
80107109019,12,4,6,10,0,0,37,0,4,9,0,4,0,0,0,15,0,35,26,9,15,9,0,4,92,0,6,11,8,5,7,3,0,38,0,12,9,6,10,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,10,0,19,6,10,12,7,4,0,53,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,9,5,57,63,39,42,27,7,0,241
80107109020,4,0,0,0,0,0,17,0,0,0,7,0,0,0,0,8,0,13,11,10,10,0,0,0,42,0,3,3,4,5,0,0,0,24,0,8,7,3,9,3,0,0,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,7,14,5,3,12,4,0,0,43,0,0,0,0,0,0,0,0,0,6,4,0,0,3,3,0,0,21,11,44,36,25,29,11,6,3,158
80107113201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,9
80107113202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109101,8,4,20,0,3,0,40,0,0,0,3,6,7,0,4,18,3,0,17,7,8,10,11,0,48,0,0,3,12,3,7,0,0,28,0,0,6,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,6,9,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,5,31,29,42,27,17,5,164
80108109102,13,10,7,9,0,0,38,0,0,0,0,0,8,0,0,15,5,13,20,17,18,14,3,3,88,0,0,7,4,0,0,0,0,21,8,6,6,11,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,6,5,7,9,6,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,5,19,48,43,33,35,15,6,204
80108109103,10,5,0,5,5,0,35,0,0,4,0,0,6,0,0,5,0,0,18,21,13,10,7,0,81,0,0,6,11,9,4,5,0,43,3,0,3,3,0,5,5,4,29,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,11,6,0,3,7,4,11,5,6,46,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,9,8,24,12,17,41,51,30,36,33,10,236
80108109104,4,4,7,3,0,0,22,0,0,0,3,0,6,0,0,13,0,13,13,12,10,8,8,0,64,0,0,0,0,4,4,4,0,21,0,4,0,5,0,4,4,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,5,0,9,4,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,3,13,28,28,29,28,21,0,157
80108109105,11,11,5,11,4,0,39,0,0,0,5,6,3,3,0,21,3,3,16,22,14,13,7,4,89,0,0,3,6,5,0,0,0,10,0,4,4,5,8,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,4,4,13,3,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,7,7,14,44,48,48,32,20,4,202
80108109106,16,25,10,10,5,0,71,0,0,7,8,7,14,0,0,39,0,14,10,22,15,20,10,0,99,0,0,7,11,9,3,0,6,27,5,3,4,9,5,8,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,3,4,7,5,10,8,0,30,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,3,6,11,4,22,44,70,52,62,34,3,288
80108109107,8,10,9,9,6,0,40,0,0,0,8,4,3,0,0,26,4,6,7,15,20,3,13,5,77,0,0,4,5,4,0,3,0,27,3,3,6,0,11,4,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6,4,11,4,8,0,42,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,13,9,14,25,47,51,27,34,6,215
80108109108,16,18,11,11,0,0,54,0,0,7,11,8,5,0,0,28,5,10,24,22,22,20,3,6,107,0,3,3,10,14,9,5,0,37,3,6,6,10,0,4,0,0,25,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,5,5,6,7,9,0,12,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,15,10,21,53,61,53,51,21,3,274
80108109201,16,5,5,5,0,0,52,0,3,3,3,12,0,4,0,23,9,35,12,13,13,5,3,4,99,3,5,14,10,12,3,5,0,56,0,11,10,16,8,4,3,0,48,4,3,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,3,3,19,10,16,11,4,3,0,64,0,0,0,0,3,0,0,0,4,0,0,4,3,4,4,4,3,25,23,85,57,59,52,25,19,8,327
80108109202,13,12,8,7,0,0,40,0,3,5,3,3,4,0,0,20,4,18,19,21,10,10,3,0,88,0,5,11,12,4,7,3,0,42,0,3,3,5,5,8,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,5,0,3,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,17,15,39,50,54,42,39,8,4,252
80108109203,10,0,6,5,0,0,40,0,4,9,0,5,0,0,0,17,9,14,28,13,16,12,3,0,91,0,3,0,8,7,4,0,0,25,8,13,12,12,8,0,3,0,61,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,15,12,15,11,3,3,0,64,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,4,11,16,46,58,42,46,23,10,5,248
80108109204,11,11,9,9,0,0,44,0,3,0,4,4,0,0,0,11,4,13,17,12,9,0,5,0,52,0,5,10,3,6,0,7,0,31,0,6,4,6,5,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,6,8,3,3,0,34,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,0,0,13,13,24,40,39,29,14,15,3,179
80108109205,8,7,4,0,0,0,36,0,0,4,5,0,4,4,0,15,3,20,17,12,7,6,0,0,72,0,5,4,8,9,0,0,0,26,9,3,8,9,6,3,5,0,33,0,0,0,4,0,0,0,0,5,0,0,0,0,0,4,4,0,5,8,3,6,11,6,4,7,0,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,14,37,46,42,32,12,20,4,197
80108109206,10,6,12,6,0,0,41,0,3,3,5,0,3,0,0,17,3,8,17,16,11,9,9,0,76,0,3,6,8,7,4,9,0,34,4,7,0,6,5,0,3,0,18,0,0,0,6,0,0,0,0,3,0,0,0,0,0,4,0,0,8,4,7,0,10,6,3,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,27,46,47,38,23,20,0,204
80108109207,9,18,5,5,5,4,49,0,0,8,5,6,0,4,0,23,0,12,14,18,12,14,11,0,83,0,0,4,14,6,4,6,0,27,0,9,7,6,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,9,7,8,3,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,15,0,27,43,62,39,28,28,0,231
80108109208,23,20,11,3,6,0,68,0,0,5,8,7,9,0,0,29,3,9,24,24,20,10,7,0,99,0,0,8,18,8,7,3,0,39,5,4,0,11,3,5,8,0,36,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,5,7,0,11,3,5,10,0,48,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,14,12,33,66,76,55,31,20,3,295
80108109209,0,12,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,5,3,0,0,0,9,0,0,0,5,3,0,0,0,6,7,4,0,8,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,31,10,4,4,0,58
80108109210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109301,15,10,0,6,7,0,40,0,4,3,4,0,0,0,0,21,0,14,17,5,3,14,5,9,74,0,6,4,5,3,10,14,0,43,3,9,3,7,4,5,7,3,49,0,0,0,0,0,0,0,0,9,0,0,4,0,0,4,4,0,15,4,14,7,12,4,15,12,0,66,0,0,0,0,0,0,0,0,3,3,9,0,0,0,4,13,5,33,10,47,47,40,17,53,52,21,288
80108109302,6,5,0,0,0,0,16,0,0,0,3,0,0,0,0,6,0,10,14,16,3,0,0,0,48,0,0,3,6,3,0,0,0,17,7,9,3,3,7,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,7,9,3,6,4,4,3,0,31,0,0,0,0,0,0,0,0,5,0,3,4,0,4,0,3,4,13,8,22,31,40,14,8,12,6,136
80108109303,13,6,8,0,0,0,41,0,0,8,4,0,0,0,0,22,0,21,26,22,13,9,6,0,94,0,3,5,9,6,4,6,0,35,4,3,5,7,5,11,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,7,3,5,12,5,12,5,0,55,0,0,3,0,0,0,0,0,4,0,4,0,0,4,3,3,0,27,8,43,61,59,46,32,22,9,276
80108109304,16,21,6,7,3,0,76,0,4,10,7,5,8,0,4,38,0,34,37,34,19,10,0,0,144,4,7,20,24,11,8,7,0,72,6,11,13,6,17,8,3,0,59,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,5,12,12,6,18,8,10,4,72,0,0,0,0,0,0,0,0,0,3,6,7,3,3,0,3,0,21,19,77,106,97,55,32,28,7,423
80108109305,24,18,9,10,0,0,59,0,4,3,3,0,4,0,0,19,5,25,37,23,13,9,5,0,116,3,6,14,18,12,6,3,0,60,0,9,6,9,9,6,4,4,47,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,0,0,6,7,14,6,11,8,8,5,4,59,0,0,0,0,0,0,0,0,3,3,3,8,6,3,4,0,0,26,15,50,86,79,43,38,16,4,338
80108109306,11,13,7,4,3,3,58,0,3,8,4,0,3,5,0,20,4,29,27,22,15,12,10,0,126,0,6,19,3,14,7,0,0,55,4,12,6,9,4,5,6,0,45,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,11,3,10,6,17,4,4,6,0,56,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,9,72,77,58,48,33,21,3,326
80108109401,13,12,7,5,0,6,39,0,4,5,5,6,0,0,0,19,4,10,20,32,9,12,3,0,91,0,3,10,11,10,0,0,0,35,0,12,3,7,0,5,0,0,40,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,4,13,9,7,3,7,0,0,44,0,0,0,4,0,0,0,0,4,0,5,0,0,0,8,0,0,14,10,38,52,61,34,35,13,3,252
80108109402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80108109403,5,9,0,4,0,0,18,0,3,4,5,7,0,0,0,17,0,12,11,11,9,0,3,0,48,0,4,0,3,5,4,0,0,18,0,5,5,4,8,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,5,5,8,8,3,6,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,5,9,21,31,34,27,18,6,0,138
80108109404,29,11,22,6,10,0,83,0,8,14,6,4,3,3,0,43,6,36,34,26,13,24,15,3,157,0,8,8,19,11,3,9,5,67,7,9,5,5,6,8,7,0,46,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,9,6,15,12,5,3,5,5,3,58,0,5,0,0,0,0,0,0,4,8,3,3,8,6,0,6,0,27,21,82,93,74,64,52,39,17,437
80108109405,15,12,11,6,11,0,58,0,4,5,15,3,8,0,0,33,4,16,37,33,15,16,7,5,135,0,6,15,16,12,9,7,3,54,0,8,0,12,5,8,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,7,4,12,7,8,0,0,39,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,15,11,39,70,86,45,52,24,5,335
80108109406,21,8,3,4,0,0,61,0,0,4,0,0,4,3,0,14,6,21,27,13,3,4,6,3,91,0,3,5,7,6,4,4,0,33,10,11,10,5,6,0,3,0,49,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,3,10,13,11,7,8,3,3,0,58,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,0,0,17,18,65,73,51,26,22,18,7,284
80108109407,6,4,12,0,3,0,34,0,0,5,7,3,0,0,0,16,0,16,21,12,16,13,8,0,78,0,0,6,7,7,0,3,0,28,7,5,8,8,4,5,6,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,7,6,8,9,4,3,5,0,47,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,18,5,36,42,32,45,25,18,4,216
