SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
80101101502,7,0,0,0,0,0,18,0,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,9,11,23,15,3,9,0,0,70,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,3,3,0,0,0,0,0,11,3,4,6,0,0,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,4,4,0,4,0,0,15,7,12,12,3,0,0,0,0,30,0,3,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,13,10,30,37,27
80101101503,0,11,0,3,0,0,21,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,3,24,20,17,10,5,0,0,92,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,6,0,3,0,3,0,0,15,0,0,0,3,3,0,0,0,9,0,0,5,0,0,0,0,0,4,0,9,5,4,0,0,0,0,13,0,5,0,4,4,3,0,0,16,4,3,3,9,5,7,0,0,37,0,3,11,3,4,4,0,0,24,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,3,36,42,38
80101101504,3,3,6,3,0,0,24,4,0,10,6,4,0,0,0,28,0,3,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,10,21,33,18,19,6,6,0,106,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,13,0,5,10,0,0,5,6,0,28,0,8,3,0,0,0,0,0,8,0,3,0,0,3,0,0,0,3,0,6,7,0,0,0,0,0,13,0,4,4,0,0,0,0,0,6,4,6,12,14,3,3,0,0,48,3,7,16,7,5,3,0,0,42,0,3,3,0,0,0,0,0,12,3,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,0,5,0,16,16,45,60,34
80101101505,7,11,4,0,3,0,25,4,3,13,4,5,10,0,0,35,0,3,5,0,0,0,0,0,17,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,44,23,13,17,8,0,136,0,3,6,3,0,0,0,0,8,0,0,4,3,0,0,0,0,7,0,7,0,4,5,5,0,0,26,0,6,6,3,0,0,0,0,15,0,0,3,6,0,0,0,0,8,0,4,0,0,3,3,3,0,26,0,0,9,0,0,0,0,0,15,0,5,8,13,4,6,3,0,43,0,7,15,8,4,11,10,0,63,0,9,9,0,7,0,0,0,24,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,3,0,0,6,0,0,13,16,53,72,45
80101101506,8,11,3,0,3,0,20,0,8,5,3,6,6,0,0,31,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,24,21,13,18,12,0,124,0,3,4,0,0,0,0,0,13,0,3,0,4,0,0,0,0,7,3,0,3,0,0,0,0,0,15,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,23,0,10,6,0,5,3,4,0,25,0,16,6,8,9,3,4,0,42,0,19,8,3,6,10,0,0,42,0,4,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,69,44,28
80101101508,0,3,5,0,0,0,21,0,7,6,4,3,0,0,0,23,0,3,0,4,0,0,0,0,7,0,3,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,23,18,20,14,6,5,0,97,0,0,0,0,0,0,0,0,7,4,4,3,4,0,3,0,0,18,0,4,0,4,0,4,0,0,15,3,0,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0,5,0,5,5,4,4,0,0,0,17,0,0,4,4,3,0,0,0,18,3,10,7,8,12,3,0,0,35,3,8,12,10,3,0,0,0,38,0,5,3,0,0,0,0,0,14,0,3,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,41,32,44
80101101509,6,6,0,0,0,0,19,0,0,7,0,0,0,0,0,14,0,3,9,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,9,8,28,33,22,13,3,0,0,101,0,0,3,5,0,0,0,0,7,0,4,3,3,0,0,0,0,14,0,5,7,5,5,0,0,0,19,4,7,0,10,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0,3,5,6,0,0,0,0,19,0,8,0,0,6,0,0,0,18,0,13,8,8,6,3,0,0,31,0,6,9,6,3,0,0,0,22,0,4,9,0,0,0,0,0,9,0,5,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,8,3,0,0,0,0,15,12,52,58,38
80101101510,5,8,3,4,0,0,15,0,0,11,7,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,18,28,24,3,9,4,0,99,0,0,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,12,0,3,0,4,5,0,0,0,21,0,5,6,5,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,8,4,9,0,0,0,0,22,0,0,5,6,0,7,3,0,25,0,9,9,10,3,4,3,0,34,0,5,16,4,0,0,0,0,28,0,4,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,6,0,0,0,3,0,10,8,35,57,43
80101101511,10,0,0,0,0,0,16,0,0,4,4,4,0,4,0,13,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,19,11,11,10,8,0,74,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,3,4,0,4,0,0,8,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,13,0,3,3,0,0,7,0,0,14,0,5,8,3,4,5,0,0,25,0,0,7,3,6,0,4,0,23,0,5,7,3,0,0,0,0,13,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,5,6,0,0,0,0,21,5,16,33,35
80101101512,3,4,5,0,4,0,20,0,3,5,4,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,27,10,15,9,7,6,0,78,0,3,0,5,0,0,0,0,10,0,3,0,3,0,0,0,0,10,0,5,0,0,0,3,0,0,11,0,5,0,0,0,3,0,0,10,0,4,0,0,0,0,0,0,3,0,7,5,0,4,0,0,0,13,0,5,0,6,0,5,3,0,8,0,12,6,4,3,0,4,0,27,0,10,7,5,0,4,0,0,26,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,10,46,26,18
80101101513,9,4,0,4,0,0,24,4,11,6,0,0,0,0,0,17,0,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,17,15,49,18,3,9,7,3,0,105,0,6,0,3,0,3,0,0,4,5,11,8,0,0,0,0,0,23,4,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,22,5,0,4,4,0,3,0,0,16,3,9,7,3,5,4,0,0,32,4,19,4,0,3,3,0,0,34,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,3,0,0,3,0,0,24,26,81,37,14
80101101514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101515,6,3,0,6,3,0,32,3,4,6,0,0,3,0,7,30,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,9,0,0,0,0,0,4,0,3,14,11,39,23,10,3,18,15,17,139,0,0,0,0,0,0,0,0,5,4,6,3,0,0,4,0,0,20,0,6,0,0,7,0,0,0,23,0,3,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,0,5,20,0,3,3,0,0,0,0,8,12,5,24,7,4,0,10,3,0,53,3,6,10,5,0,7,3,12,48,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,4,0,11,0,4,4,9,3,3,7,3,29,18,68,38,24
80101101516,16,3,0,0,0,0,53,0,20,11,3,8,5,0,0,49,0,3,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,4,0,0,3,0,0,0,7,13,90,64,26,17,5,0,0,214,0,4,3,0,0,0,0,0,5,0,5,21,3,0,0,0,0,32,6,15,10,6,3,0,0,0,35,3,3,0,3,0,0,0,0,14,0,3,3,0,0,0,0,0,3,5,27,12,10,0,3,0,0,53,0,7,10,4,4,0,0,0,29,7,41,35,8,3,0,0,0,95,4,23,20,7,4,6,0,0,64,0,3,8,0,0,0,0,0,14,0,8,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,5,4,4,0,0,0,0,13,0,4,6,3,3,0,0,0,16,24,151,136,51
80101101517,7,7,8,4,3,0,37,4,9,12,8,4,3,3,0,47,0,3,0,6,0,0,0,0,15,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,8,9,49,34,32,13,30,16,3,193,4,0,0,3,0,8,3,0,19,3,8,11,5,3,6,0,0,27,0,5,0,0,5,8,3,3,24,0,6,0,0,0,0,5,0,16,0,0,0,3,0,0,0,0,6,3,6,9,7,7,3,3,0,39,0,6,0,6,6,9,3,0,43,3,14,4,11,7,8,0,0,55,0,19,22,13,8,12,7,0,77,0,3,0,6,0,0,4,0,12,0,5,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,8,3,4,0,0,4,0,22,18,84,60,57
80101101601,5,9,3,0,0,0,21,0,3,5,3,4,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,21,32,22,14,10,4,0,106,0,0,9,4,0,0,0,0,17,0,6,3,0,0,5,0,0,17,4,0,8,0,6,0,0,0,21,0,4,9,5,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,3,4,8,0,4,0,0,18,0,3,3,4,0,0,0,0,15,6,8,19,12,9,5,0,0,55,3,3,10,4,10,6,4,0,38,5,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,6,26,36,61,36
80101101602,0,0,0,0,0,0,9,0,0,3,4,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,19,14,11,12,5,0,65,0,0,3,0,5,0,0,0,18,0,4,6,0,0,0,0,0,9,0,0,0,0,4,0,0,0,15,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,4,0,0,0,0,0,0,6,0,3,4,0,0,9,3,0,19,0,0,10,4,6,7,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,7,6,20,38,18
80101101603,6,3,4,3,0,0,31,4,10,12,0,5,4,0,0,40,0,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,10,3,36,31,13,28,20,11,5,146,0,7,5,0,4,0,0,0,16,0,8,0,0,0,0,0,0,15,0,7,3,0,4,3,0,0,16,0,0,3,0,0,11,0,0,10,0,0,0,0,0,0,0,0,3,0,7,9,4,0,7,0,0,32,0,0,6,0,7,6,5,0,25,0,18,13,7,4,8,5,0,53,3,15,13,4,15,8,0,0,67,0,3,6,0,0,0,3,0,15,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,0,4,0,8,4,5,0,0,24,13,83,66,29
80101101604,7,3,7,6,3,0,30,4,3,3,3,3,0,0,0,27,0,0,0,5,0,0,0,0,8,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,4,0,0,21,5,24,27,27,24,21,4,0,132,0,5,10,3,3,0,0,0,19,0,8,5,3,6,0,0,0,21,0,0,6,3,9,3,0,0,19,0,5,8,8,0,3,0,0,17,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,3,4,0,0,3,0,0,21,0,9,8,7,11,8,3,0,47,3,10,10,7,8,4,5,0,39,0,0,5,5,0,0,0,0,10,0,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,4,3,7,0,0,32,10,52,64,42
80101101605,4,6,7,0,0,0,20,0,5,7,3,7,4,0,0,23,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,11,6,22,20,13,21,10,4,0,106,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,8,3,0,0,5,9,0,4,0,22,0,9,0,5,6,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,6,0,0,8,0,0,20,0,3,3,7,6,0,0,0,12,3,14,13,12,11,0,0,0,44,3,11,4,7,7,12,6,0,41,0,4,5,0,0,0,0,0,11,0,4,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,5,0,0,0,0,12,16,50,40,33
80101101606,9,4,3,0,0,0,31,0,7,14,14,4,6,0,0,48,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,27,43,23,20,21,3,0,144,0,0,5,0,3,3,0,0,18,0,5,7,9,0,4,0,0,20,0,9,6,0,0,4,5,0,27,0,4,0,0,0,4,0,0,13,0,0,0,4,0,5,0,0,11,4,0,0,3,3,4,4,0,19,0,3,4,6,11,5,0,0,29,0,11,25,4,7,4,0,0,52,9,13,22,18,4,12,3,0,74,0,4,3,0,0,0,0,0,7,0,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,14,54,84,45
80101101607,9,5,0,0,0,0,22,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,27,16,9,12,4,0,83,0,0,0,0,0,6,0,0,6,0,6,5,8,4,0,0,0,23,0,0,5,4,0,0,0,0,14,0,0,0,4,3,4,0,0,14,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,4,6,4,3,0,0,0,17,4,6,11,10,0,3,0,0,30,0,0,4,0,4,3,0,0,18,0,0,0,0,0,0,0,0,4,0,3,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,25,45,37
80101101608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,5,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,6
80101101609,10,9,5,5,3,0,33,0,8,5,3,8,0,0,0,33,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,22,26,23,20,22,15,0,132,4,4,4,6,9,12,0,0,24,0,0,4,0,4,0,0,0,20,0,0,4,6,0,5,0,0,25,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,3,3,4,0,6,0,23,0,6,4,0,3,9,0,0,19,4,10,15,13,13,8,3,0,61,5,12,11,11,10,0,5,0,51,0,0,0,5,0,4,0,0,10,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,14,20,50,56,44
80101101610,5,4,3,3,0,0,17,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,7,10,15,11,10,14,7,0,67,0,0,4,7,0,0,0,0,8,0,0,6,0,5,0,0,0,8,3,0,3,0,7,4,0,0,17,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,11,0,0,5,0,0,3,4,0,11,0,8,8,4,0,3,0,0,23,4,3,3,3,4,7,3,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,9,12,19,31,28
80101101611,8,8,5,0,0,0,21,0,3,0,4,6,6,0,0,19,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,5,12,21,21,12,24,0,0,92,0,0,3,3,3,5,0,0,11,0,4,3,5,4,3,0,0,23,0,0,4,7,3,3,0,0,20,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,7,12,10,4,7,0,0,43,0,4,9,3,7,4,3,0,33,3,0,3,0,0,0,0,0,9,0,0,4,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7,10,29,51,37
80101101612,3,5,0,5,0,0,25,0,5,13,4,6,9,0,0,35,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,6,0,9,6,26,30,23,22,22,9,0,137,0,9,4,0,7,0,0,0,17,0,3,4,3,0,3,0,0,16,0,3,9,0,3,9,7,0,27,4,0,3,0,0,5,0,0,16,0,0,0,0,0,0,0,0,3,0,6,9,3,0,9,0,0,22,0,0,3,6,0,8,5,0,19,3,9,13,8,7,10,3,0,62,0,4,10,6,6,7,0,0,45,0,3,7,0,0,0,0,0,5,0,0,0,4,5,0,0,0,13,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,5,0,19,20,48,63,43
