SA1_CODE_2021,F_ID_NS_0,F_ID_NS_1_19,F_ID_NS_20_29,F_ID_NS_30_34,F_ID_NS_35_39,F_ID_NS_40_44,F_ID_NS_45_49,F_ID_NS_50_over,F_ID_NS_hours_NS,F_ID_NS_Tot,F_Tot_0,F_Tot_1_19,F_Tot_20_29,F_Tot_30_34,F_Tot_35_39,F_Tot_40_44,F_Tot_45_49,F_Tot_50_over,F_Tot_hours_NS,F_Tot_Tot,P_AgriForestFish_0,P_AgriForestFish_1_19,P_AgriForestFish_20_29,P_AgriForestFish_30_34,P_AgriForestFish_35_39,P_AgriForestFish_40_44,P_AgriForestFish_45_49,P_AgriForestFish_50_over,P_AgriForestFish_hours_NS,P_AgriForestFish_Tot,P_Min_0,P_Min_1_19,P_Min_20_29,P_Min_30_34,P_Min_35_39,P_Min_40_44,P_Min_45_49,P_Min_50_over,P_Min_hours_NS,P_Min_Tot,P_Mnfg_0,P_Mnfg_1_19,P_Mnfg_20_29,P_Mnfg_30_34,P_Mnfg_35_39,P_Mnfg_40_44,P_Mnfg_45_49,P_Mnfg_50_over,P_Mnfg_hours_NS,P_Mnfg_Tot,P_EGW_WS_0,P_EGW_WS_1_19,P_EGW_WS_20_29,P_EGW_WS_30_34,P_EGW_WS_35_39,P_EGW_WS_40_44,P_EGW_WS_45_49,P_EGW_WS_50_over,P_EGW_WS_hours_NS,P_EGW_WS_Tot,P_Cnstn_0,P_Cnstn_1_19,P_Cnstn_20_29,P_Cnstn_30_34,P_Cnstn_35_39,P_Cnstn_40_44,P_Cnstn_45_49,P_Cnstn_50_over,P_Cnstn_hours_NS,P_Cnstn_Tot,P_WTrade_0,P_WTrade_1_19,P_WTrade_20_29,P_WTrade_30_34,P_WTrade_35_39,P_WTrade_40_44,P_WTrade_45_49,P_WTrade_50_over,P_WTrade_hours_NS,P_WTrade_Tot,P_RTrade_0,P_RTrade_1_19,P_RTrade_20_29,P_RTrade_30_34,P_RTrade_35_39,P_RTrade_40_44,P_RTrade_45_49,P_RTrade_50_over,P_RTrade_hours_NS,P_RTrade_Tot,P_AccomFoodS_0,P_AccomFoodS_1_19,P_AccomFoodS_20_29,P_AccomFoodS_30_34,P_AccomFoodS_35_39,P_AccomFoodS_40_44,P_AccomFoodS_45_49,P_AccomFoodS_50_over,P_AccomFoodS_hours_NS,P_AccomFoodS_Tot,P_TransPostWhse_0,P_TransPostWhse_1_19,P_TransPostWhse_20_29,P_TransPostWhse_30_34,P_TransPostWhse_35_39,P_TransPostWhse_40_44,P_TransPostWhse_45_49,P_TransPostWhse_50_over,P_TransPostWhse_hours_NS,P_TransPostWhse_Tot,P_InfoMedTelecom_0,P_InfoMedTelecom_1_19,P_InfoMedTelecom_20_29,P_InfoMedTelecom_30_34,P_InfoMedTelecom_35_39,P_InfoMedTelecom_40_44,P_InfoMedTelecom_45_49,P_InfoMedTelecom_50_over,P_InfoMedTelecom_hours_NS,P_InfoMedTelecom_Tot,P_FinInsurS_0,P_FinInsurS_1_19,P_FinInsurS_20_29,P_FinInsurS_30_34,P_FinInsurS_35_39,P_FinInsurS_40_44,P_FinInsurS_45_49,P_FinInsurS_50_over,P_FinInsurS_hours_NS,P_FinInsurS_Tot,P_RentHirREserv_0,P_RentHirREserv_1_19,P_RentHirREserv_20_29,P_RentHirREserv_30_34,P_RentHirREserv_35_39,P_RentHirREserv_40_44,P_RentHirREserv_45_49,P_RentHirREserv_50_over,P_RentHirREserv_hours_NS,P_RentHirREserv_Tot,P_ProScieTechServ_0,P_ProScieTechServ_1_19,P_ProScieTechServ_20_29,P_ProScieTechServ_30_34,P_ProScieTechServ_35_39,P_ProScieTechServ_40_44,P_ProScieTechServ_45_49,P_ProScieTechServ_50_over,P_ProScieTechServ_hours_NS,P_ProScieTechServ_Tot,P_AdminSupServ_0,P_AdminSupServ_1_19,P_AdminSupServ_20_29,P_AdminSupServ_30_34,P_AdminSupServ_35_39,P_AdminSupServ_40_44,P_AdminSupServ_45_49,P_AdminSupServ_50_over,P_AdminSupServ_hours_NS,P_AdminSupServ_Tot,P_PubAdmiSafety_0,P_PubAdmiSafety_1_19,P_PubAdmiSafety_20_29,P_PubAdmiSafety_30_34,P_PubAdmiSafety_35_39,P_PubAdmiSafety_40_44,P_PubAdmiSafety_45_49,P_PubAdmiSafety_50_over,P_PubAdmiSafety_hours_NS,P_PubAdmiSafety_Tot,P_EducTrain_0,P_EducTrain_1_19,P_EducTrain_20_29,P_EducTrain_30_34,P_EducTrain_35_39,P_EducTrain_40_44,P_EducTrain_45_49,P_EducTrain_50_over,P_EducTrain_hours_NS,P_EducTrain_Tot,P_HealthCareSocA_0,P_HealthCareSocA_1_19,P_HealthCareSocA_20_29,P_HealthCareSocA_30_34,P_HealthCareSocA_35_39,P_HealthCareSocA_40_44,P_HealthCareSocA_45_49,P_HealthCareSocA_50_overr,P_HealthCareSocA_hours_NS,P_HealthCareSocA_Tot,P_ArtRecServ_0,P_ArtRecServ_1_19,P_ArtRecServ_20_29,P_ArtRecServ_30_34,P_ArtRecServ_35_39,P_ArtRecServ_40_44,P_ArtRecServ_45_49,P_ArtRecServ_50_over,P_ArtRecServ_hours_NS,P_ArtRecServ_Tot
80101100304,0,0,0,0,0,0,0,0,0,3,15,33,31,27,91,65,17,19,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,5,3,0,26,0,0,0,0,0,0,0,0,0,4,0,11,9,3,8,6,3,4,0,41,0,12,6,0,4,0,0,0,0,30,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,4,8,0,0,9,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,5,0,0,0,16,0,4,0,4,24,36,0,6,0,73,0,3,7,6,3,4,0,0,0,25,12,7,10,3,67,56,15,10,0,179,0,17,11,4,11,10,0,8,0,64,5,5,7,8,21,18,0,0,3,67,0,3,4,0,4,8,0,0,0,27
80101100306,0,0,0,0,0,0,0,0,0,3,4,26,11,11,39,31,6,15,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,3,0,0,0,23,0,3,8,0,0,0,0,3,0,17,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,4,0,0,11,11,7,10,0,31,0,0,0,0,0,0,0,0,0,4,0,6,5,10,25,19,8,9,0,62,0,8,4,0,8,7,0,6,0,35,0,9,3,0,9,4,7,5,0,32,0,0,0,0,0,0,0,0,0,4
80101100307,0,0,0,0,0,0,0,0,0,0,0,14,15,4,20,10,0,7,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,12,0,7,0,0,4,0,0,0,5,19,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,5,0,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,3,6,13,15,0,5,0,33,0,3,4,0,5,4,0,0,0,12,0,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3
80101100308,0,0,0,0,0,0,0,0,3,6,44,191,66,23,29,8,0,0,3,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,10,15,80,39,9,4,4,0,0,3,151,14,93,33,8,13,3,0,0,0,169,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,9,5,0,3,3,0,0,27,5,9,3,0,3,0,0,0,0,15,5,4,3,0,7,0,0,0,0,19,3,43,12,0,6,0,0,3,0,64,13,34,24,6,3,4,0,0,0,90,0,14,9,3,4,0,0,0,0,30
80101100309,0,0,0,0,0,0,0,0,0,0,5,22,10,8,38,21,9,5,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,10,0,7,0,0,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,5,0,0,0,23,0,3,0,0,0,0,0,0,0,8,0,3,0,4,21,23,3,0,0,61,0,14,4,0,5,3,0,8,0,30,3,3,4,0,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0
80101100310,0,0,0,0,0,0,0,0,0,0,0,13,12,6,24,9,3,10,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,12,0,4,4,4,3,0,0,0,0,16,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,20,0,0,0,0,0,4,0,0,0,11,0,0,0,0,18,16,0,4,0,43,0,4,0,3,0,0,0,4,0,19,0,8,6,4,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0
80101100311,0,0,0,0,0,0,0,0,0,0,5,13,12,5,33,25,5,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,5,5,0,6,0,0,0,0,20,0,4,4,0,4,0,0,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,7,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,19,0,6,0,51,0,0,6,0,3,9,0,3,0,13,0,4,0,0,11,8,0,0,0,17,0,4,0,0,0,0,0,0,0,7
80101100312,0,0,0,0,7,0,0,0,4,6,9,37,31,9,66,33,12,17,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,0,15,0,0,0,0,0,0,0,0,0,3,0,11,9,0,6,4,0,3,0,31,3,11,7,3,9,12,0,0,0,40,0,0,3,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,4,0,0,10,0,11,17,3,4,0,46,0,5,0,0,0,3,0,0,0,13,3,4,3,5,43,27,10,3,0,104,0,12,4,0,12,9,3,9,0,53,3,7,12,5,15,5,5,0,0,44,0,6,0,0,0,0,0,0,0,9
80101100314,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
80101100315,0,0,0,0,0,0,0,0,0,4,4,16,16,14,21,11,0,8,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,12,0,0,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,6,6,12,0,3,0,32,0,0,0,0,0,0,0,0,0,5,3,5,6,4,20,3,0,8,0,44,4,5,6,0,9,0,0,0,0,26,0,4,4,5,3,9,0,0,0,19,0,3,0,0,0,0,0,0,0,3
80101100316,0,0,0,0,0,0,0,0,0,0,5,12,4,0,5,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,3,0,0,3,0,0,0,0,16,0,0,4,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,5
80101100317,0,0,0,0,0,0,0,0,6,0,5,22,33,9,42,32,3,11,7,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,14,10,3,9,6,0,0,0,39,0,5,12,3,12,6,3,0,0,42,0,6,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,5,5,0,17,12,0,4,3,41,0,5,3,4,7,0,0,0,0,12,0,3,5,3,33,17,6,6,0,69,0,6,5,5,14,0,0,5,0,41,3,11,10,8,9,12,0,4,0,49,0,0,0,0,0,0,0,0,0,3
80101100318,0,0,0,0,0,0,0,0,0,0,0,8,13,10,13,8,4,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,11,0,3,0,25,0,4,0,0,0,0,0,0,0,8,5,0,0,0,12,10,5,0,0,36,0,6,4,0,6,0,0,5,0,18,0,0,3,0,4,0,0,6,0,15,0,0,0,0,0,0,0,0,0,5
80101100319,0,0,0,0,0,0,0,0,0,0,8,16,4,4,18,22,7,6,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,3,0,23,0,0,0,0,3,0,0,0,0,4,9,0,0,4,14,19,0,6,0,51,0,8,0,0,6,3,0,0,0,18,3,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
80101100320,0,0,0,0,0,0,0,0,0,0,0,22,19,15,42,20,12,10,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,5,0,3,4,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,0,5,0,35,0,0,0,0,3,0,0,0,0,3,0,3,3,0,29,29,5,29,0,104,0,4,5,3,7,6,5,0,0,28,0,8,6,3,8,5,0,9,0,38,0,3,7,0,0,0,0,0,0,12
80101100321,0,0,0,0,0,0,0,0,0,4,0,22,17,14,51,25,10,5,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,3,0,0,0,24,0,5,5,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,3,11,12,0,5,0,39,0,3,3,3,0,4,0,0,0,16,4,0,0,0,37,23,3,8,0,76,0,14,4,4,13,5,4,3,0,51,0,7,3,0,13,5,0,4,0,33,0,0,0,0,0,0,0,0,0,3
80101100322,0,0,0,0,0,0,0,0,0,0,4,24,25,12,57,24,6,9,6,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,5,0,3,0,15,0,0,0,0,0,0,0,0,0,4,0,9,5,4,6,3,0,0,0,34,0,3,3,0,7,0,0,0,0,17,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,14,21,7,0,0,54,0,5,3,0,8,0,0,0,0,17,4,0,5,5,34,17,0,3,0,71,5,6,4,5,11,3,6,0,6,41,0,0,6,0,15,0,5,0,0,29,0,4,0,0,6,0,0,0,0,13
80101100401,0,0,0,0,0,0,0,0,0,0,5,8,8,0,18,10,0,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,4,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,3,0,11,9,0,3,0,25,0,3,0,0,7,0,0,0,0,17,0,0,4,0,4,0,0,0,0,12,0,0,0,0,0,0,0,5,0,6
80101100402,0,0,0,0,0,0,0,0,0,4,9,11,9,10,27,31,6,5,5,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,6,18,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,3,0,0,0,17,0,3,4,0,0,3,0,0,0,4,0,0,0,0,5,4,0,4,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,11,0,7,0,31,0,4,0,0,0,0,0,3,0,9,0,3,4,5,19,17,0,4,0,54,0,3,5,7,7,8,0,0,0,22,5,3,3,0,5,4,0,0,0,24,0,0,0,0,0,0,0,0,0,3
80101100403,0,0,0,0,0,0,0,0,0,0,7,17,16,7,47,18,4,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,5,8,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,15,0,12,3,0,0,7,0,0,0,22,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,3,0,12,0,0,0,0,0,0,0,0,0,4,6,4,0,0,26,10,3,0,0,61,0,3,0,3,11,0,0,0,0,19,0,4,7,10,8,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0
80101100404,0,0,0,0,0,0,0,0,6,3,0,16,12,7,30,11,0,7,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,5,0,12,0,0,0,0,5,0,0,0,0,8,0,3,6,0,14,9,0,0,0,36,0,5,0,0,7,3,0,0,0,16,4,0,6,0,11,6,0,4,0,28,0,0,0,0,5,0,0,0,0,8
80101100405,0,0,0,0,0,0,0,0,0,9,6,25,12,9,26,13,8,7,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,3,7,14,0,7,0,38,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,0,6,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,18,0,4,3,0,4,0,0,0,0,7,0,0,8,0,17,13,7,0,0,52,8,5,0,0,0,0,3,0,0,18,3,4,3,0,5,0,0,3,0,24,0,5,0,0,0,0,0,0,0,5
80101100406,0,0,0,0,0,0,0,0,3,4,10,25,18,10,40,25,6,9,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,0,0,7,7,3,7,0,32,0,0,0,0,0,0,0,0,0,4,0,6,4,3,6,7,0,0,0,34,0,4,3,0,4,4,0,0,3,18,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,17,0,3,0,0,4,0,0,0,0,8,4,0,3,3,17,11,5,0,0,50,0,5,0,3,12,4,0,0,0,29,4,6,4,0,11,6,5,3,0,35,0,0,0,4,0,0,0,0,0,9
80101100408,0,0,0,0,0,0,0,0,0,0,8,6,3,9,13,12,4,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,9,0,0,0,25,0,0,0,0,6,3,0,4,0,9,4,0,6,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3
80101100409,0,0,0,0,0,0,0,0,0,6,5,15,16,6,10,8,3,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,0,0,3,0,0,0,0,6,0,9,0,3,8,0,0,3,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,5,0,3,0,0,0,0,12,3,0,0,3,3,9,5,4,0,28,0,0,3,0,0,0,0,0,0,10,0,3,5,0,8,0,0,0,0,17,0,0,0,0,4,0,0,0,0,3
80101100501,0,0,0,0,0,0,0,0,0,0,4,18,12,5,17,14,3,5,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,6,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,15,0,0,0,0,0,0,0,0,0,3,6,4,6,0,10,9,0,6,0,38,0,3,0,0,3,5,0,0,0,13,0,7,0,3,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,3
80101100502,0,0,0,0,0,0,0,0,0,0,7,14,18,21,28,18,4,5,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,14,7,5,5,0,36,0,0,0,0,0,0,0,0,0,3,9,3,6,9,19,16,7,0,0,71,0,9,5,0,4,3,5,0,0,25,0,4,5,8,3,3,0,0,0,21,0,0,0,0,0,0,0,3,0,4
80101100503,0,0,0,0,0,0,0,0,0,0,8,13,11,10,22,13,6,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,5,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,6,22,13,9,0,0,61,0,3,4,0,9,0,0,5,0,23,0,3,4,5,5,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4
