SA1_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
80101100608,6,0,0,0,6,0,0,6,40,0,0,0,47,0,0,0,47,0,0,47,34,0,0,0,34,0,0,0,34,0,0,34,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,3,3,0,0,0,3,0,0,3,90,0,0,3,91,0,0,0,91,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,89,0,0,3,93,0,0,0,93,0,0,93,0,11,0,0,14,0,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,0,5,5,92,16,0,3,107,0,0,0,107,0,5,114
80101100609,0,0,0,0,0,0,0,0,42,8,3,0,45,0,0,0,45,0,0,45,16,11,3,0,27,0,0,0,27,0,0,27,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,61,14,6,0,76,0,0,0,76,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,14,6,0,76,0,0,0,76,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,14,6,0,80,0,0,0,80,0,0,80
80101100610,0,0,0,0,0,0,0,0,40,0,0,0,43,0,0,0,43,0,0,43,39,4,0,5,39,0,0,0,39,0,0,39,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,5,82,0,0,0,82,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,5,84,0,0,0,84,0,0,85,3,3,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,86,9,0,5,94,0,0,0,94,0,0,91
80101100611,5,0,0,0,5,0,0,5,16,0,0,0,18,0,0,0,18,0,0,18,28,0,3,0,26,0,0,0,26,0,0,26,5,0,3,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,3,0,49,0,0,0,49,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,47,0,3,0,54,0,0,0,54,0,0,54,0,3,0,0,6,0,0,0,6,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,53,3,3,0,61,0,0,0,61,7,0,62
80101100612,0,0,0,0,0,3,0,4,42,3,4,0,44,0,0,0,44,0,0,45,29,0,0,0,36,0,0,0,36,0,0,36,7,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,80,3,4,0,84,0,0,0,84,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,79,3,4,0,89,0,0,0,89,0,0,93,11,0,0,0,9,4,0,4,9,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,87,6,4,4,103,4,0,4,102,10,0,114
80101100613,0,0,0,0,0,0,0,0,26,5,0,0,29,0,0,0,29,0,0,30,32,0,5,0,38,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,5,0,64,0,0,0,64,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,5,0,64,0,0,0,64,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,5,0,72,0,0,0,72,0,0,72
80101100614,0,0,0,0,0,0,0,0,29,7,0,0,33,0,0,0,33,0,0,35,29,4,0,0,35,0,0,0,35,0,0,35,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,73,0,0,0,73,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,73,0,0,0,73,3,0,73,12,0,0,0,13,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,0,80,0,0,0,80,0,0,87
80101100615,0,0,0,0,6,0,0,6,13,10,6,0,25,0,0,0,25,0,0,25,9,4,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,6,0,39,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,6,0,39,0,0,0,43,0,0,43,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,11,3,0,47,0,0,0,51,0,0,51
80101100616,0,0,0,0,0,0,0,3,66,0,0,0,66,0,0,0,66,3,0,66,34,3,3,0,34,0,0,0,34,3,0,38,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,103,3,3,0,102,0,0,0,102,8,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3,3,0,102,0,0,0,102,8,0,109,23,0,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,124,3,3,0,127,0,0,0,127,8,0,131
80101100617,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,13,16,7,0,0,18,3,0,3,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,0,36,3,0,3,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,0,36,3,0,3,40,0,0,40,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,0,47,3,0,3,46,0,0,46
80101100618,0,0,0,0,0,0,0,0,36,4,3,0,44,0,0,0,44,0,0,44,25,8,0,0,34,0,0,0,34,0,0,34,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66,11,3,0,79,0,0,0,79,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,3,0,79,0,0,0,79,0,0,79,19,0,0,0,16,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,81,11,0,0,105,0,0,0,105,0,0,103
80101100619,0,0,0,0,0,0,0,0,10,3,0,0,10,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,24,0,0,0,24,0,0,24,5,0,0,0,5,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0,25,0,0,0,25,3,0,30
80101100620,4,0,0,0,4,0,0,4,51,3,0,0,53,0,0,0,53,0,0,53,23,0,0,0,22,0,0,0,22,0,0,22,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,69,9,0,0,75,0,0,0,75,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,0,0,75,0,0,0,75,0,0,76,12,5,0,0,16,0,0,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,82,13,0,0,96,0,0,0,96,0,0,101
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,4,0,0,0,4,0,0,4,41,17,0,0,50,0,0,0,50,0,0,50,24,0,0,0,26,0,0,0,26,3,0,29,0,5,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0,0,80,0,0,0,80,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0,0,80,0,0,0,80,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,0,0,80,0,0,0,80,3,0,87
80101100623,0,0,0,0,0,0,0,0,34,0,3,0,41,0,0,0,41,6,0,41,24,12,0,0,39,0,0,0,39,0,0,39,0,0,4,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,67,13,5,0,80,0,0,0,80,6,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,13,5,0,90,0,0,0,90,6,0,92,13,0,0,6,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,83,13,5,6,101,0,0,0,101,6,0,104
80101100701,0,0,0,0,0,0,0,6,17,7,0,3,29,0,0,0,32,7,0,32,36,3,0,0,36,0,0,0,36,0,0,36,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,61,11,0,3,77,0,0,0,74,7,0,80,0,0,0,0,0,4,0,4,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,4,0,4,6,0,0,6,61,11,0,3,79,3,0,3,83,7,0,87,3,0,0,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,64,11,0,3,81,3,0,3,89,7,0,94
80101100702,0,0,0,0,0,0,0,0,10,3,3,0,16,0,0,0,18,3,0,19,17,3,3,0,22,0,0,0,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,6,0,40,0,0,0,39,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,6,0,40,0,0,0,39,3,0,43,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,9,6,0,43,0,0,0,42,3,0,49
80101100703,7,0,0,0,7,0,0,7,35,4,3,0,43,0,0,0,43,7,0,45,40,5,3,0,45,0,0,0,45,0,0,45,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,79,7,5,0,97,0,0,0,97,7,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,12,5,0,98,0,0,0,98,7,0,105,8,0,0,0,8,0,0,0,14,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,91,12,5,0,108,0,0,0,112,10,0,115
80101100704,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,17,13,0,0,0,13,0,0,0,13,0,0,16,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,35,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,35,0,0,34,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,37,0,0,0,37,0,0,37
80101100705,4,0,0,0,4,0,0,4,30,0,0,0,28,5,0,5,35,5,0,37,40,5,0,0,45,0,0,0,45,0,0,45,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0,0,82,5,0,5,80,5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,6,0,0,81,5,0,5,82,5,0,89,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,78,6,0,0,91,5,0,5,90,5,0,90
80101100706,0,0,0,0,0,0,0,0,25,4,0,0,28,0,0,0,28,0,0,28,32,6,0,0,34,0,0,0,34,0,0,34,3,0,6,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,59,6,8,0,74,0,0,0,74,0,0,74,3,0,0,0,3,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,0,6,61,6,8,0,71,0,0,0,78,0,0,78,9,8,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,63,12,8,0,81,0,0,0,86,0,0,86
80101100707,0,0,0,0,0,0,0,0,53,9,0,0,56,0,0,0,56,0,0,59,15,10,0,0,29,0,0,0,29,0,0,29,10,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,77,14,0,0,92,0,0,0,92,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,77,20,0,0,94,0,0,0,94,0,0,99,7,0,0,0,7,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,85,20,0,0,104,0,0,0,105,0,0,107
80101100708,0,0,0,0,0,0,0,0,27,3,0,0,29,0,0,0,29,0,0,29,33,5,0,0,36,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,77,0,0,0,77,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,3,0,0,3,66,11,3,0,80,0,0,0,80,0,0,80,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,69,11,3,0,84,0,0,0,84,0,0,84
80101100709,0,0,0,0,0,0,0,0,11,0,0,0,15,0,0,0,15,0,0,15,17,5,0,0,21,0,0,0,21,0,0,21,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,40,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,40,0,0,0,40,0,0,40,6,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,0,46,0,0,0,46,0,0,46
80101100710,0,0,0,0,0,0,0,4,35,4,0,0,38,0,0,0,38,5,0,45,30,0,0,0,31,0,0,0,31,0,0,31,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,71,7,0,0,81,0,0,0,81,5,0,84,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,8,0,0,0,8,0,0,8,76,7,0,0,83,0,0,0,83,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,7,0,0,83,0,0,0,83,7,0,87
80101100711,0,0,0,0,0,0,0,0,28,0,0,0,32,0,0,0,32,5,0,32,34,8,0,0,41,0,0,0,41,0,0,41,18,0,0,0,18,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,81,9,0,0,90,0,0,0,90,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,9,0,0,90,0,0,0,90,4,0,96,4,4,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,85,13,0,0,97,0,0,0,97,7,0,109
80101100712,0,0,0,0,0,0,0,0,32,3,4,0,36,0,0,0,36,0,0,36,18,9,3,0,28,0,0,0,31,0,0,27,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,58,11,5,0,72,0,0,0,73,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,11,5,0,72,0,0,0,73,0,0,74,9,4,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,67,11,5,0,81,0,0,0,79,0,0,84
80101100713,0,0,0,0,0,0,0,0,15,4,0,0,12,0,0,0,12,3,0,13,17,4,0,0,17,0,0,0,19,0,0,19,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,36,0,0,0,38,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,36,0,0,0,38,3,0,37,7,0,0,0,7,0,0,0,9,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,40,0,0,0,49,5,0,49
80101100714,4,0,0,0,4,0,0,4,29,0,0,0,29,0,0,0,29,0,0,29,17,0,0,0,17,0,0,0,17,0,0,16,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,48,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,0,0,48,0,0,50,0,0,6,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,0,6,0,52,0,0,0,52,0,0,54
80101100801,4,0,0,0,4,0,0,4,42,0,0,0,42,0,0,0,42,0,0,40,9,5,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5,0,0,49,0,0,0,49,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,5,0,0,49,0,0,0,49,3,0,57,8,0,0,0,8,0,0,0,8,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,59,3,0,0,63,0,0,0,63,8,0,68
80101100802,0,0,0,0,0,0,0,3,27,0,0,0,25,0,0,0,31,0,0,28,33,5,4,0,35,0,0,0,35,0,0,35,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,57,7,4,0,65,0,0,0,66,0,0,71,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,62,7,4,0,72,0,0,0,69,0,0,74,24,0,0,0,26,0,0,0,26,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,87,10,4,0,102,0,0,0,99,3,0,105
80101100803,0,0,0,0,0,0,0,0,21,3,0,0,22,0,0,0,22,0,0,22,31,0,0,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,53,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,53,0,0,0,53,0,0,53,0,0,0,0,7,0,0,0,7,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,0,59,0,0,0,59,4,0,61
80101100804,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8,10,6,0,0,16,0,0,0,16,0,0,16,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,21,0,0,0,21,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,10,7,0,0,24,0,0,0,24,3,0,25,7,4,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,35,0,0,0,35,3,0,36
80101100805,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,22,4,0,24,34,0,0,0,34,0,0,0,34,0,0,34,9,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,60,0,0,0,60,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,60,5,0,0,60,0,0,0,60,4,4,70,6,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,68,5,0,0,71,0,0,0,71,4,4,79
80101100806,0,0,0,0,0,0,0,0,26,4,0,0,26,0,0,0,26,0,0,26,9,6,3,0,18,0,0,0,18,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,3,0,45,0,0,0,44,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,38,10,3,0,47,0,0,0,44,3,0,52,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,49,10,3,0,55,0,0,0,58,3,0,63
80101100807,4,0,0,0,4,0,0,4,36,0,0,0,42,0,0,0,45,0,0,45,22,5,0,0,25,0,0,0,25,3,0,27,7,4,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,6,6,66,15,3,0,77,0,0,0,76,3,6,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,15,3,0,77,0,0,0,76,3,6,83,10,0,0,0,10,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,70,15,3,0,84,0,0,0,90,3,6,92
